Random waveform, supplied seed
Total number of intervals = 1080 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570, 90992, 78961, 37791, 97764, 71081, 32361, 41597, 36321, 97570, 50500, 32308, 14115, 64826, 67795, 92688, 74427, 31361, 50686, 26859, 15666, 97479, 40641, 35398, 68885, 82658, 37588, 19382, 39597, 57154, 52183, 7024, 16027, 79406, 98199, 75565, 48872, 37140, 91170, 18318, 24202, 7149, 28608, 59337, 71066, 68555, 47586, 81864, 84384, 73197, 58808, 8661, 67893, 27081, 38973, 25147, 30015, 43619, 98527, 67442, 59250, 31042, 23168, 12188, 68103, 44810, 85198, 64988, 38245, 39413, 9583, 89844, 70336, 56324, 64001, 79935, 64293, 40603, 58949, 7297, 42332, 47325, 63001, 95603, 40233, 15311, 23880, 8459, 96950, 75208, 39389, 79892, 95654, 45055, 10973, 70015, 78241, 91472, 57947, 79016, 18117, 55130, 50438, 38809, 15631, 83728, 60616, 89642, 86682, 18798, 8916, 83253, 61390, 85247, 35826, 52616, 67912, 65530, 27950, 23562, 83872, 18090, 80935, 50284, 13437, 61010, 65969, 98525, 40014, 30989, 76195, 9419, 83382, 50487, 99073, 24343, 11299, 49053, 38640, 33282, 44180, 38929, 42429, 53509, 77120, 66346, 57710, 83337, 41488, 8265, 70185, 75176, 71811, 52045, 63492, 79305, 27434, 76065, 91823, 65659, 20183, 8397, 14212, 83901, 31621, 56730, 55549, 60016, 77359, 84857, 34274, 93817, 51283, 81228, 48280, 64296, 89835, 12545, 92345, 99448, 58449, 57739, 92294, 8834, 39340, 6847, 86653, 12989, 47510, 51089, 66139, 99350, 27400, 79376, 79562, 61622, 91360, 84701, 70509, 17321, 78722, 6275, 64585, 9575, 42440, 54234, 96591, 31465, 94808, 81865, 6282, 96809, 75508, 55540, 10663, 84006, 83175, 85153, 72310, 79113, 18032, 57218, 91097, 24182, 55787, 76268, 90804, 45083, 8053, 19821, 10566, 77802, 29156, 53062, 61968, 25153, 29596, 36211, 56063, 56353, 89677, 11860, 75005, 48350, 96204, 71725, 18626, 60873, 47905, 31640, 90774, 10192, 62085, 83520, 92971, 80033, 6417, 74495, 32228, 85817, 31895, 10253, 49107, 98566, 66662, 58588, 15600, 28659, 63254, 71483, 37160, 49101, 91115, 42957, 93229, 44583, 60820, 17550, 22756, 21612, 82520, 90393, 74425, 95225, 56946, 73744, 41681, 19132, 18821, 9217, 18228, 24442, 49637, 71586, 70276, 89488, 60300, 99488, 75519, 40705, 59463, 91633, 8994, 62782, 22010, 24895, 61174, 72176, 94719, 99088, 91961, 23992, 89076, 67926, 25852, 92784, 71985, 23347, 89019, 71176, 17354, 59658, 53874, 21238, 80615, 92120, 31155, 7346, 8208, 60295, 28272, 10028, 52318, 11045, 49261, 17462, 69115, 54066, 23968, 72045, 88423, 28204, 17303, 61869, 66230, 24043, 97567, 89289, 40434, 57781, 41718, 80432, 53804, 92648, 72505, 31232, 78504, 46583, 52370, 27817, 52079, 72028, 84262, 13915, 17352, 26270, 94456, 49608, 59189, 56016, 17540, 55660, 32791, 48343, 80543, 31186, 64406, 42596, 8784, 51544, 6651, 26330, 54431, 81889, 42457, 48137, 32326, 23186, 35795, 92632, 77632, 33098, 80613, 54444, 16784, 76007, 78432, 74671, 39584, 29242, 75683, 46369, 66007, 71256, 36150, 68787, 42645, 76367, 46764, 46213, 10197, 56697, 69744, 78024, 53855, 85919, 26409, 46142, 40950, 84899, 79670, 82824, 69787, 43887, 46500, 69799, 45304, 27325, 56214, 31283, 77067, 27656, 10152, 54071, 17925, 56717, 31304, 46734, 11234, 97196, 33274, 97106, 42320, 25781, 50510, 17103, 27357, 21545, 93452, 90713, 40969, 35934, 56228, 78838, 62765, 20327, 62571, 79097, 49834, 51308, 30591, 39024, 22542, 44732, 91088, 73540, 35442, 45376, 81916, 8820, 84482, 5781, 32863, 37395, 5693, 73299, 73501, 50924, 48719, 34621, 36362, 27654, 68805, 65238, 61227, 18245, 32231, 54845, 10162, 31072, 52153, 84216, 97748, 95474, 60412, 90211, 52121, 17511, 46578, 56101, 22808, 43820, 66746, 48636, 56298, 16506, 53139, 27041, 34300, 41991, 10777, 19248, 61931, 57827, 60035, 22230, 31324, 10099, 15452, 17498, 6789, 62061, 58409, 48464, 18329, 19453, 97906, 87709, 84691, 98130, 56287, 13059, 75485, 36167, 80983, 94684, 83074, 98830, 25851, 86569, 34664, 85169, 51226, 83663, 11570, 40762, 58500, 63101, 65108, 62634, 99364, 82555, 12607, 76223, 6020, 60708, 19880, 50186, 80857, 79426, 64714)
Average QPS expected = 51635
Timestamp start: 1684977994400
Timestamp end: 1684979075657

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      545.2   868.6   187.4   270.2   297.1   450.9   503.3   534.6   558.4   591.2   649.1   852.9  2744.7 12485.9 31942.2   7247.0     7434
read      489.4   732.8   173.5   231.0   245.3   357.2   440.6   493.9   534.8   587.9   691.1  1054.5  2593.9  7900.4 31642.1  66614.0    67201
read      379.9   285.0   173.5   229.4   243.1   333.0   392.0   429.4   459.0   495.1   541.6   620.0   887.9  3880.8  7825.8  85593.0    85927
read      389.4   293.2   173.5   227.6   240.9   332.4   401.5   448.2   483.4   525.6   576.7   650.1   981.3  4298.2  8383.0  63785.0    63953
read      435.4   451.4   173.5   230.6   244.6   372.4   482.8   536.5   570.0   604.8   644.4   709.2  1046.1  3946.6 18724.4  31801.0    31595
read      387.4   424.4   173.5   229.8   243.5   334.9   390.5   424.9   451.9   485.7   532.2   606.7  1075.6  4517.9 16044.3  87497.0    87879
read      428.4   348.1   202.4   256.4   277.4   408.4   449.9   470.2   488.3   507.2   534.3   578.4  1065.4  7828.7 12196.8   7515.0     7287
read      396.6   423.1   173.5   226.5   240.2   333.9   402.7   447.1   480.8   520.4   570.0   645.0  1226.9  4296.4 12840.3  61578.0    62295
read      448.0   558.1   187.4   258.5   280.1   405.2   445.3   465.4   480.6   498.6   522.6   564.2  1660.3  9874.0 12760.4   6497.0     6561
read      471.6   719.9   187.4   240.0   257.3   415.6   499.3   539.0   565.2   592.7   627.3   686.0  1105.9  8704.7 35811.6  22682.0    22532
read      399.6   480.9   173.5   226.8   240.3   336.4   407.5   455.5   491.6   535.1   585.3   654.3   943.1  5442.7 15051.7  60478.0    60653
read      403.6   264.7   173.5   228.5   242.3   343.6   419.8   469.1   506.8   553.0   607.2   685.5  1306.5  3269.1 10266.6  59001.0    59076
read      392.1   434.6   173.5   224.8   237.4   326.5   397.6   446.1   484.3   528.7   581.1   652.5  1035.4  5857.2  9993.2  60262.0    60154
read      425.4   369.3   173.5   228.8   243.2   389.0   487.9   526.5   550.8   577.9   610.6   661.6   887.2  4000.2 11893.3  22970.0    22964
read      423.2   298.9   187.4   250.6   270.3   407.8   451.0   472.3   488.0   503.8   529.5   570.2  1153.2  4446.6 16491.5   8300.0     8172
read      435.7   445.8   173.5   231.6   246.6   387.0   474.7   516.6   542.9   573.9   611.4   673.3  1015.2  4271.5 22847.8  27931.0    27652
read      421.5   301.5   187.4   230.8   245.3   375.0   458.4   503.9   535.5   571.1   615.0   684.5  1116.0  2839.7 16358.6  37285.0    37594
read      447.0   636.9   173.5   232.5   247.8   396.9   485.2   525.4   549.9   579.8   616.6   678.5  1357.8  4619.4 31785.5  24530.0    24367
read      428.2   255.9   187.4   234.0   248.6   383.6   475.8   526.0   559.0   592.9   635.6   695.0   932.4  3404.9  9214.1  33974.0    33771
read      379.8   371.6   173.5   226.8   240.2   330.1   389.5   425.8   453.8   488.0   531.9   597.7   881.8  4322.4 11561.3  84901.0    84944
read      369.9   380.4   173.5   226.4   239.7   326.0   383.5   419.1   445.9   478.3   522.1   589.1   832.1  3503.5 12416.0  85674.0    85666
read      400.0   449.8   173.5   225.9   239.2   339.5   416.2   463.7   499.2   541.0   587.7   656.7  1010.1  4853.2 25049.4  52068.0    51918
read      399.1   247.1   173.5   223.1   235.6   343.5   439.9   493.5   525.4   557.5   595.9   659.2   983.7  3398.6  8887.3  34481.0    34406
read      445.5   593.5   187.4   228.0   242.0   367.7   473.8   519.3   548.7   580.6   617.5   679.1  1503.8 10811.9 17379.5  28867.0    28664
read      399.5   225.9   173.5   225.7   238.9   345.1   441.8   495.9   531.6   568.7   610.5   671.9   863.8  2543.9  6821.3  38187.0    38289
read      457.5   528.7   173.5   235.9   250.2   413.5   507.1   546.3   572.9   601.4   635.1   698.4  1214.6  5017.7 16247.9  20739.0    20658
read      425.5   346.7   187.4   236.5   251.5   413.1   472.2   498.8   517.0   538.5   564.7   599.7   830.0  7181.6 10104.7  13906.0    13840
read      382.5   524.6   173.5   226.7   240.0   328.7   383.9   417.0   441.7   472.3   515.6   582.2   931.3  5769.6 20075.7  92767.0    93419
read      396.4   330.6   173.5   236.8   251.7   358.1   417.1   451.7   478.2   511.6   557.5   634.6   867.5  4256.7  8501.0  98887.0    98284
read      401.7   577.0   173.5   228.2   241.6   337.4   404.4   446.4   478.0   518.1   569.2   644.1  1061.8  5214.2 33314.4  70889.0    71313
read      417.3   350.5   173.5   229.2   243.3   353.8   443.5   498.2   535.8   577.3   624.1   687.8  1140.5  4231.1 10937.3  41657.0    42089
read      415.9   481.5   173.5   225.6   239.0   340.5   422.8   475.6   513.9   555.5   604.9   684.8  1379.9  5088.6 12335.6  46065.0    46458
read      430.1   287.5   173.5   229.2   243.1   370.4   474.8   527.9   561.5   596.9   638.1   711.6  1186.5  3528.2  8779.6  30329.0    30755
read      421.0   374.9   173.5   226.0   239.5   352.7   441.7   495.3   531.7   571.8   617.7   684.4  1360.4  6061.6  8732.0  42686.0    42889
read      367.9   303.0   173.5   225.1   237.8   320.8   375.7   409.2   434.8   466.6   506.7   574.5   854.0  4795.3  7505.4  93270.0    93552
read      398.5   334.5   173.5   225.9   238.9   333.0   402.2   448.3   483.4   526.5   579.6   670.6  1428.1  3937.3  8457.1  65582.0    65694
read      429.6   418.9   173.5   226.9   240.8   365.7   472.6   521.3   552.1   586.3   627.2   690.7  1198.1  4019.5 17591.0  29727.0    29574
read      432.2   526.4   173.5   228.3   242.3   352.3   439.7   494.6   534.5   580.5   635.7   733.0  1284.2  8064.9 16235.3  51449.0    51355
read      381.3   277.7   173.5   227.2   240.2   329.5   396.1   439.4   476.6   516.9   566.7   637.6   867.4  3735.5  7793.3  67209.0    67361
read      461.7   599.4   187.4   236.9   252.1   416.4   486.5   518.4   538.7   561.8   589.2   634.9  1791.6  9833.5 19577.6  16048.0    16287
read      366.8   455.3   173.5   224.7   237.2   316.1   371.0   407.1   436.7   471.5   516.5   579.0   785.2  4888.4 13246.5  80400.0    81508
read      386.3   321.5   173.5   230.3   244.1   340.8   400.8   436.5   463.7   497.0   539.6   608.6   865.6  5037.5  7932.9  87640.0    87619
read      367.0   224.1   173.5   226.2   239.5   328.0   383.7   417.0   442.6   472.6   515.1   586.3   824.9  3169.8  6227.9  98727.0    99068
read      404.7   398.0   173.5   227.6   240.9   342.6   421.6   470.2   506.4   548.5   595.9   669.3  1006.5  5139.2 13773.2  51702.0    51267
read      421.1   391.0   187.4   238.4   254.5   412.4   465.1   490.5   506.6   526.7   547.8   588.3   774.8  3763.9 12848.5  12110.0    11822
read      375.9   466.5   173.5   226.1   239.3   326.2   380.8   414.1   440.1   471.1   514.5   587.8   907.8  4710.4 30390.3  97431.0    97494
read      375.0   353.0   173.5   226.9   240.6   331.9   388.9   423.0   448.4   479.3   521.3   588.3   879.2  4847.7  7883.6  96957.0    97350
read      431.5   654.6   173.5   228.8   242.7   348.8   426.2   472.5   508.3   551.6   606.2   686.8  1690.7  9681.3 29300.5  55561.0    55460
read      376.6   338.1   173.5   228.6   242.3   333.6   393.4   430.1   457.4   490.2   533.7   600.8   795.1  4429.1  9038.2  86474.0    85984
read      398.8   484.5   173.5   231.1   244.8   343.4   403.8   441.4   469.0   505.1   554.2   633.3  1022.6  5775.5 18827.2  82140.0    82043
read      407.7   535.3   173.5   228.9   242.9   346.3   426.1   476.6   514.7   558.4   606.8   678.0   907.1  4627.4 29454.5  52961.0    52873
read      437.4   312.2   187.4   238.9   255.4   422.4   485.1   510.2   530.3   550.5   580.1   629.4   987.1  4800.5 12528.0  14054.0    13911
read      400.7   534.6   173.5   224.9   237.8   332.9   415.1   467.8   504.7   542.9   588.9   654.1  1035.3  4712.1 31383.2  49472.0    49984
read      440.5   334.3   202.4   247.4   266.8   423.4   468.8   492.7   507.8   529.4   553.2   597.2  1076.8  4379.6 12477.5   9163.0     9274
read      459.3   540.7   187.4   231.7   246.6   384.3   484.3   529.9   558.8   590.1   635.2   736.1  1818.2  5700.7 30477.5  26991.0    27187
read      468.4   813.8   187.4   236.5   251.4   416.5   496.3   529.5   549.9   578.2   614.5   679.5  1288.5 14543.7 37142.5  18474.0    18735
read      592.1  1094.6   173.5   240.0   260.2   384.3   441.1   492.0   543.0   638.7   961.7  1579.4  4214.2 13845.2 34291.3  86417.0    86505
read      359.6   401.7   173.5   223.5   236.2   314.5   365.3   397.2   422.3   453.6   495.1   559.6   836.8  4019.0 11661.4  93360.0    93039
read      365.5   245.7   173.5   225.3   238.2   325.7   384.3   421.7   450.7   485.6   530.1   592.5   760.9  3073.5  8847.8  75914.0    75999
read      411.5   436.9   173.5   224.2   237.4   351.1   451.8   501.1   530.0   559.7   593.6   648.2  1009.9  3937.3 20117.7  32452.0    32324
read      372.0   248.5   173.5   225.5   238.6   324.2   383.7   419.3   446.5   479.7   523.8   593.2  1108.9  3555.1  7274.3  84080.0    84255
