Random waveform, supplied seed
Total number of intervals = 216 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235)
Average QPS expected = 50513
Timestamp start: 1684945195432
Timestamp end: 1684946275876

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      420.8   635.5   160.7   211.8   224.6   352.3   424.7   463.6   494.2   536.5   598.5   683.5  1476.3  8063.6 30258.9  22925.4    22964
read      479.1  1325.6   173.5   222.8   239.0   349.4   397.5   423.3   441.0   462.4   492.4   547.9  3861.6 27872.2 37493.0   8208.2     8172
read      487.3   981.8   160.7   211.4   225.2   372.2   459.7   520.4   568.9   623.5   683.1   781.9  2780.8 12933.1 35950.5  27546.4    27652
read      360.1   439.8   160.7   208.3   219.9   297.5   367.5   414.0   444.6   475.6   509.6   561.0  1030.1  4728.6 14986.0  37665.8    37594
read      409.6   435.0   160.7   212.3   224.9   350.2   422.9   462.5   492.7   532.9   597.9   694.7  1340.7  5935.1 12423.4  24235.2    24367
read      383.0   560.3   160.7   210.2   222.1   310.3   389.8   434.2   463.0   493.9   532.0   603.9  1155.2  7116.0 30487.9  33808.8    33771
read      340.0   355.0   160.7   209.8   221.5   297.5   344.3   373.5   397.7   429.1   471.4   537.4   755.9  4976.3 12594.4  84812.4    84944
read      346.8   383.5   160.7   210.8   222.6   301.8   349.8   380.5   404.6   437.0   481.0   546.1   760.4  5226.2 14535.8  85690.6    85666
read      371.1   438.9   160.7   214.6   226.4   313.6   378.2   421.5   453.7   490.7   535.2   603.9   915.8  5355.5 15055.0  52054.0    51918
read      373.3   384.7   160.7   215.9   227.4   317.0   392.7   438.4   468.0   499.4   535.6   588.8   916.7  4262.8 14234.5  34465.4    34406
read      388.6   653.3   160.7   213.2   225.0   315.5   393.3   433.5   459.2   485.9   515.7   568.7  1385.4  8836.4 31729.5  28577.0    28664
read      355.0   413.3   160.7   209.3   221.0   297.2   364.2   410.4   441.3   472.8   505.9   549.3   797.0  5421.1 15022.1  38230.6    38289
read      426.9   617.3   160.7   213.9   226.5   354.3   424.2   462.5   493.5   534.7   594.0   682.5  1941.0  7416.6 28840.2  20858.0    20658
read      476.6  1107.5   160.7   213.5   226.8   360.9   437.2   478.0   504.2   533.3   569.3   632.4  3695.9 14374.2 37353.2  13809.6    13840
read      365.1   650.9   160.7   208.1   219.9   299.7   340.7   365.0   384.7   411.9   454.4   530.2  1576.9 10389.1 30042.1  93438.2    93419
read      321.1   326.3   160.7   206.6   217.6   286.2   325.9   349.6   368.7   393.6   429.2   490.4   633.2  4940.4 12429.2  98412.6    98284
read      335.1   277.7   160.7   207.5   219.0   291.4   336.9   367.2   393.4   429.1   477.2   539.7   831.8  3721.6  7641.9  71197.6    71313
read      348.0   299.4   160.7   208.0   219.5   294.3   355.1   401.8   435.1   469.6   505.9   553.8   833.4  4407.9  9181.7  42189.2    42089
read      348.2   401.8   160.7   208.2   219.9   293.8   349.6   395.0   429.1   465.4   504.2   553.4   817.9  4537.4 15992.8  46460.4    46458
read      352.4   289.9   160.7   209.3   221.0   301.7   378.6   420.7   446.8   472.9   501.9   543.8   790.7  3568.2 11002.0  30868.6    30755
read      351.0   400.5   160.7   208.5   220.1   296.4   357.7   402.7   435.8   471.1   508.3   556.0   808.7  4884.9 14122.5  42756.8    42889
read      318.8   300.6   160.7   206.1   216.6   283.8   323.2   346.8   366.9   392.9   431.5   495.6   663.9  3938.8 12253.9  93660.2    93552
read      330.1   239.1   160.7   207.2   218.6   289.6   334.4   365.7   393.6   431.6   479.5   538.4   733.4  3301.1  8987.0  65524.8    65694
read      359.8   410.8   160.7   209.6   221.1   304.1   381.7   421.9   447.7   473.5   502.8   545.7   818.8  5384.5 16395.4  29615.4    29574
read      343.8   346.6   160.7   208.4   220.1   294.4   347.4   388.4   421.6   459.7   501.8   553.6   787.4  3994.1 11476.6  51267.8    51355
read      338.7   273.2   160.7   209.1   220.9   296.6   344.6   377.1   403.8   440.3   487.6   547.5   737.0  3377.2  9897.7  67130.6    67361
read      427.2   787.0   160.7   213.5   225.9   350.8   417.8   454.4   480.9   514.1   556.0   624.5  2085.3  9337.1 31760.2  16245.4    16287
read      337.0   397.0   160.7   206.7   217.8   289.0   331.5   358.6   381.1   413.0   459.5   528.3  1080.9  5269.1 13097.5  81296.6    81508
read      329.2   359.6   160.7   207.3   218.8   290.3   333.2   359.4   379.8   407.6   450.1   514.2   683.1  4910.5 11971.2  87618.8    87619
read      323.4   377.6   160.7   206.7   217.9   287.3   327.2   350.2   368.7   392.4   426.6   484.8   640.6  4647.6 13368.4  99107.6    99068
read      349.2   320.0   160.7   209.2   220.9   294.8   347.0   389.4   423.5   462.8   506.1   561.2   956.9  4711.4  9412.3  51394.0    51267
read      422.9   854.1   173.5   222.7   236.4   352.0   396.6   421.7   439.5   463.4   498.5   565.9  2090.4  9319.0 35732.5  11842.4    11822
read      350.0   406.3   160.7   207.3   218.9   295.5   338.3   363.1   382.4   407.5   448.1   524.5  1587.8  5154.7 15346.8  97323.0    97494
read      324.7   294.3   160.7   207.3   218.8   290.0   331.0   355.4   373.4   398.4   433.5   495.1   682.5  4314.9  9914.5  97349.0    97350
read      341.1   329.7   160.7   207.8   219.3   293.8   342.5   379.2   411.8   451.8   496.2   549.4   805.8  3948.6 12677.7  55484.8    55460
read      325.6   308.2   160.7   206.7   217.5   288.4   330.4   355.8   375.1   402.9   445.6   508.2   691.7  3735.2 12096.8  85921.8    85984
read      327.9   292.3   160.7   207.3   218.8   289.8   333.1   360.1   381.4   410.5   454.4   518.2   688.7  3902.2 10198.9  81988.8    82043
read      345.3   427.4   160.7   208.3   220.0   294.9   344.2   382.7   415.6   454.4   497.4   548.7   776.2  4279.0 21882.2  52926.8    52873
read      458.3  1020.8   160.7   218.2   230.6   359.3   420.4   456.6   484.3   518.1   561.9   638.1  2937.7 14134.0 35143.5  13938.2    13911
read      410.4   679.2   160.7   211.1   223.2   310.5   377.7   431.5   473.5   521.6   590.6   904.6  1610.4  6224.4 28261.4  49971.2    49984
read      406.3   595.2   173.5   224.5   240.5   350.1   394.6   420.6   439.0   463.6   497.1   550.0  2071.6  6654.5 30332.5   9277.8     9274
read      395.2   749.1   160.7   211.4   223.1   321.4   401.3   440.3   464.7   492.3   528.3   610.3  1257.1  8083.8 31606.0  27146.8    27187
read      446.1   876.7   173.5   216.9   229.8   362.0   432.9   475.4   509.1   553.0   607.8   684.0  1933.6 13445.0 32286.2  18741.6    18735
read      366.6   406.0   160.7   212.8   224.8   309.8   359.8   391.2   416.8   451.6   502.3   598.6  1373.7  4838.5 13658.3  86320.0    86505
read      339.8   334.8   160.7   210.9   222.8   302.2   347.9   374.7   396.3   423.6   462.1   525.4   701.4  4614.9 11514.2  93077.2    93039
read      344.8   400.0   160.7   210.6   222.3   299.5   344.5   372.8   397.1   429.6   475.6   541.7   814.6  5067.1 13962.2  75811.4    75999
read      368.2   450.3   160.7   213.2   224.8   310.5   387.5   432.3   460.3   489.5   522.8   573.0   857.9  5490.4 17299.0  32385.8    32324
read      338.2   322.2   160.7   210.2   222.0   300.1   345.2   372.6   394.9   424.0   465.0   529.4   715.4  4237.6  8910.0  84595.0    84255
read      335.8   333.4   160.7   209.5   221.2   296.5   341.2   368.1   390.0   419.1   461.4   526.7   692.8  4834.5 12320.2  81844.8    81759
read      360.8   401.3   160.7   211.1   222.9   302.8   370.6   418.4   449.9   482.6   518.4   568.3   935.5  4220.2 14720.5  37287.6    37291
read      349.2   402.2   160.7   210.2   222.0   299.0   349.6   387.8   420.7   460.2   504.6   559.2   823.0  4043.8 13808.5  53618.2    53818
read      366.9   328.5   160.7   213.4   225.1   313.6   395.2   438.2   465.3   493.7   526.5   575.6   879.6  3686.4 12473.4  30172.6    30297
read      363.5   363.8   160.7   212.1   223.8   308.8   386.5   431.5   459.7   489.0   522.2   571.4   872.7  4336.5 12529.4  31654.2    31569
read      363.5   390.5   160.7   212.1   223.9   307.4   375.1   422.1   454.5   488.9   527.2   581.9   928.5  4401.8 12259.9  38742.2    38927
read      443.4   902.2   173.5   225.8   241.9   357.3   405.7   434.1   457.6   487.1   529.2   604.1  2860.3  9685.9 32170.9  10640.0    10652
read      372.7   533.4   160.7   211.3   223.5   312.1   359.5   386.3   406.0   434.2   475.5   555.7  1656.4  5627.0 23677.0  98071.4    98119
read      353.9   354.9   160.7   211.2   223.0   302.9   359.0   400.9   435.5   474.7   517.2   573.8   796.8  3660.6 12261.0  48213.6    48176
read      367.4   430.7   160.7   211.8   223.5   307.6   383.4   432.1   463.5   495.7   531.9   585.4   864.3  5268.7 19264.0  34868.0    34929
read      342.1   272.4   160.7   209.8   221.5   300.2   347.0   377.1   402.5   438.3   486.3   550.3   916.3  3743.1  8038.4  69684.6    69735
read      443.1   770.9   160.7   215.7   228.0   358.5   432.9   473.5   506.1   549.6   611.9   695.2  2019.1  8941.3 31937.3  20770.4    20753
read      373.7   470.8   160.7   210.6   222.6   306.6   353.0   380.7   403.1   435.6   487.6   586.5  1690.0  4886.5 19176.6  84427.2    84642
read      350.1   233.8   160.7   210.1   221.8   299.7   360.7   407.8   442.6   478.9   519.4   575.7   842.8  3289.1  6381.4  42332.0    42333
read      343.3   345.1   160.7   209.3   221.1   296.6   343.8   377.0   406.0   446.1   495.4   558.3   842.5  3537.7 13379.0  61588.2    61587
read      334.9   357.0   160.7   209.1   220.8   294.8   338.1   365.0   387.2   417.9   463.0   531.4   693.5  4337.6 16744.4  78141.8    77998
read      331.4   349.7   160.7   208.4   220.0   294.5   337.1   362.2   381.2   404.6   440.4   500.8   680.8  5433.2 10155.2  97545.6    97625
read      448.7   769.0   160.7   214.9   227.2   358.0   440.6   485.8   520.6   569.7   639.4   740.0  1945.0  8788.3 32057.1  23816.4    23781
read      361.4   393.4   160.7   211.4   223.3   302.7   351.1   385.6   415.5   456.5   508.6   585.4  1371.0  4673.2 13450.8  66861.4    66723
read      366.1   403.7   160.7   211.9   223.6   308.5   385.5   429.9   457.6   486.6   519.6   570.0   910.8  4965.5 13680.2  31040.8    31016
read      353.9   326.3   160.7   211.2   223.0   301.0   358.0   401.8   437.9   477.3   519.9   576.1   836.8  4053.1 10317.1  47374.6    47394
read      331.5   307.8   148.8   209.1   220.8   295.6   339.4   365.1   384.8   409.4   446.9   507.6   691.1  4359.9 10728.8  95194.8    95335
read      502.5  1598.4   173.5   241.0   262.1   334.3   365.9   386.5   402.2   424.8   457.0   526.2  4455.4 30871.5 38299.8   5281.2     5252
read      356.6   342.6   160.7   211.5   223.5   299.8   347.4   382.7   414.5   457.7   509.8   582.7  1288.4  4676.9 10700.2  65638.6    65908
read      442.9   805.3   173.5   219.3   232.3   362.3   433.6   472.2   502.4   539.1   586.9   669.9  2231.3 10669.5 32007.7  16861.2    16889
read      371.1   387.2   160.7   210.3   222.1   303.5   369.0   420.5   456.4   493.8   537.0   613.1  1191.0  5537.0  9479.7  43098.8    42912
read      327.0   293.3   160.7   208.9   220.6   294.0   336.5   361.4   379.9   403.1   437.9   498.4   657.9  4184.6 10544.4  99736.8    99898
read      375.3   471.8   160.7   212.5   224.2   315.7   399.2   440.5   464.5   490.9   522.0   572.3   834.5  7662.0 20275.2  26581.2    26385
read      441.1   592.7   160.7   215.6   228.0   361.2   443.9   488.0   521.8   567.5   634.3   732.8  1838.9  7618.4 28347.1  22755.2    22616
read      372.1   534.7   160.7   209.8   221.6   301.8   358.7   404.4   443.6   485.6   533.1   606.9  1254.5  5748.8 24301.4  50760.4    50605
read      333.9   363.3   160.7   208.6   220.2   295.7   340.2   366.4   387.0   413.6   454.1   516.5   676.3  5222.3 11954.9  90152.8    90283
read      366.0   359.2   160.7   212.1   223.5   313.1   397.5   438.0   461.7   487.7   518.1   566.9   776.3  4561.2 10413.9  26430.4    26273
read      349.1   280.9   160.7   209.8   221.4   296.8   352.1   397.3   434.2   473.4   517.9   575.9   838.6  4417.8  8659.2  48477.6    48521
read      363.3   381.7   160.7   211.3   222.9   304.5   383.4   433.3   463.1   494.4   530.6   583.3   835.8  4962.5 12651.4  34079.2    34058
read      333.9   272.5   160.7   208.7   220.3   293.8   338.4   366.9   391.0   424.9   472.6   541.2   744.3  3804.7  9697.5  75702.8    75648
read      451.1   787.2   160.7   215.3   228.0   362.7   440.2   481.6   512.6   553.1   611.3   696.5  2471.1 10499.4 31443.5  19457.8    19482
read      507.6  1184.5   173.5   214.8   228.2   375.1   465.6   512.8   543.7   579.8   623.9   692.7  3925.7 16379.5 36521.0  15065.6    15054
read      355.6   336.9   160.7   209.4   221.1   300.0   346.8   379.1   406.3   446.0   498.6   582.2  1341.3  4610.0 12139.2  75459.2    75754
read      434.3  1043.9   173.5   238.2   258.2   334.5   369.2   392.3   409.3   430.5   460.8   519.8  3120.5 12150.6 33565.3   5199.8     5187
read      480.1   969.8   173.5   215.0   229.0   374.4   465.9   518.6   554.0   593.9   641.4   719.5  2532.5 15739.9 32064.7  17536.0    17656
read      337.4   359.9   160.7   206.8   218.0   291.6   334.2   359.0   377.4   402.6   442.8   512.7  1477.2  3726.5 15218.3  96402.8    96343
read      359.2   377.6   160.7   209.2   220.9   299.4   371.0   422.7   454.7   487.1   523.2   575.2   871.4  5187.9 13474.3  36702.8    36665
read      321.3   217.8   160.7   206.5   217.3   287.8   330.1   356.3   376.7   405.3   448.8   513.1   643.4  3029.6  9630.2  85121.4    85269
read      351.8   268.5   160.7   209.1   220.6   301.4   381.2   426.8   453.9   481.7   512.6   557.1   737.1  3343.8  9980.3  31436.4    31525
read      345.8   344.4   160.7   209.0   220.7   298.1   347.8   384.0   415.0   454.8   503.2   566.1   743.0  3657.9 11969.1  61812.2    61798
read      445.7   929.4   173.5   220.1   233.1   364.4   426.5   459.4   483.0   509.3   547.1   614.3  1764.1 13846.4 32247.4  12298.0    12253
read      471.3   666.2   160.7   213.1   226.7   384.5   479.6   541.4   592.8   648.9   712.9   807.9  1763.4  8403.1 31336.2  25752.2    25710
read      358.1   419.5   160.7   209.9   221.9   302.7   351.3   382.2   407.0   441.9   492.7   575.6  1372.7  6383.1 12595.3  80031.0    79937
read      407.9   809.5   173.5   229.9   247.8   344.4   386.8   410.1   427.9   449.0   474.9   520.1  1703.4  9480.1 32141.0   7272.6     7271
read      337.4   333.4   160.7   207.8   219.5   293.3   337.5   365.4   388.7   420.6   466.7   538.4  1109.1  3451.9 11692.7  85634.8    85861
read      323.1   286.2   160.7   207.0   218.3   288.1   329.7   355.0   374.1   401.2   441.4   506.3   672.6  3235.9 11614.7  91555.0    91467
read      334.7   295.6   160.7   208.5   220.1   293.5   339.5   370.2   396.9   432.8   482.2   547.3   713.1  3212.4  9990.3  72300.8    72217
read      359.1   377.4   160.7   210.4   222.3   306.1   386.4   429.9   456.8   484.7   515.1   558.7   753.3  5192.1 14500.0  31063.0    31080
read      334.2   346.6   160.7   207.8   219.3   293.4   339.2   368.3   392.8   425.5   470.5   536.6   692.6  3805.1 11280.2  76990.0    76878
read      328.7   326.5   160.7   207.5   219.0   292.1   335.7   362.6   384.3   414.0   457.5   521.6   648.9  3998.5 17693.6  84280.6    84584
read      435.7   904.8   173.5   219.0   231.5   360.3   418.2   450.5   473.0   502.9   541.9   607.3  1888.5 13574.4 31944.8  12505.6    12492
read      356.0   435.6   160.7   208.2   219.9   296.9   347.1   386.3   420.3   462.1   510.4   576.8  1175.6  5378.4 17026.2  56957.8    57106
read      324.4   346.4   160.7   207.4   218.9   290.8   332.7   357.5   376.0   400.9   436.3   497.9   637.6  3911.2 13076.0  96419.8    96245
read      408.6   795.8   173.5   232.5   250.3   340.8   378.2   399.0   415.0   433.4   461.1   505.7  2131.5  9614.5 32039.3   6817.8     6791
read      360.6   445.3   160.7   208.4   220.2   298.7   342.2   367.8   389.1   418.8   466.1   559.2  1630.2  5752.8 12875.7  90599.8    90728
read      408.1   878.7   173.5   239.1   258.8   338.2   369.7   389.0   402.1   421.4   446.5   496.7  1921.6  9442.2 35510.4   5179.6     5151
read      351.0   357.2   160.7   208.9   220.7   297.3   342.9   372.1   396.9   430.6   480.3   558.5  1425.1  4207.9 13468.7  82967.6    82969
read      356.3   331.4   160.7   210.3   222.1   302.9   368.5   416.9   450.9   486.6   526.0   579.2   793.4  3962.4  9586.8  42772.0    42635
read      330.6   317.4   160.7   209.4   221.3   295.4   337.4   363.1   383.2   408.8   448.1   510.2   716.7  3658.9 12099.9  99166.2    99337
read      322.4   300.9   160.7   206.9   218.2   288.5   329.7   354.2   372.7   398.3   434.7   497.5   636.3  3680.1 10143.1  95072.0    95192
read      335.6   448.5   160.7   207.7   219.2   291.4   336.0   366.9   394.1   431.4   480.8   542.6   692.2  3185.1 23167.0  69202.6    69200
read      343.6   284.5   160.7   208.5   220.3   296.6   353.2   396.4   430.3   468.2   509.0   561.4   721.3  3235.3 10769.0  49483.8    49459
read      356.6   389.9   160.7   210.3   222.1   307.7   387.3   427.2   452.3   478.3   505.5   546.0   715.1  4482.1 11906.4  29214.4    29055
read      335.8   277.4   160.7   208.5   220.2   293.6   340.0   371.5   399.8   437.6   485.7   543.0   687.9  3918.8  9591.0  64352.8    64324
read      429.9  1165.9   173.5   235.9   255.9   339.3   371.2   390.8   403.9   423.8   449.9   499.8  2189.0 22548.9 36599.9   5706.6     5705
read      371.7   446.2   160.7   211.0   223.0   308.6   355.6   384.3   407.3   442.0   494.0   585.2  1620.5  4385.3 14522.5  84473.4    84816
read      385.8   415.6   160.7   214.9   226.6   338.2   415.9   452.3   475.7   502.8   539.1   606.5   855.0  6374.6 12588.1  23646.8    23714
read      343.3   319.3   160.7   209.1   220.7   294.1   339.2   369.2   396.1   433.2   484.8   552.4  1196.9  4164.9  9117.7  74137.6    74116
read      430.5   899.9   160.7   215.9   228.7   358.9   430.8   468.9   499.7   539.6   595.7   676.0  1128.0 10515.5 32082.1  19872.0    19948
read      373.3   596.6   160.7   210.3   222.2   302.5   365.9   412.6   446.4   482.6   523.7   583.8  1121.5  8279.6 30336.0  44348.8    44213
read      426.7   668.1   160.7   218.5   231.1   360.9   429.6   470.0   503.2   544.2   595.4   673.1  1331.8  9927.9 30723.4  19454.4    19454
read      476.4  1154.5   173.5   230.6   250.5   356.7   401.5   426.1   443.3   464.3   495.8   566.2  4090.1 16565.7 32442.4   7154.6     7190
read      352.3   505.2   160.7   210.0   222.0   300.5   359.7   403.6   437.9   474.7   516.6   573.2   946.6  3306.9 10187.5  47552.6    47657
read      352.4   376.0   160.7   210.2   222.0   297.3   358.5   405.3   439.9   476.7   516.2   567.6   778.8  4974.6 10225.1  44501.0    44399
read      415.8   945.9   173.5   231.8   251.5   336.5   368.6   387.9   401.3   420.2   444.1   497.5  2201.9 12177.2 36225.5   6435.2     6481
read      485.5  1353.8   173.5   235.2   256.0   346.5   382.9   402.6   418.5   435.2   464.3   526.8  4042.6 28608.7 36913.1   5825.8     5807
read      346.6   323.5   160.7   209.8   221.5   296.3   340.6   369.2   393.8   427.8   476.8   552.3  1346.5  3949.0 12087.7  83007.6    83137
read      414.2   673.3   173.5   224.2   239.6   350.8   396.3   423.2   443.0   467.1   499.7   551.9  1814.0  8307.6 30986.0   9662.0     9580
read      368.3   426.6   160.7   211.3   223.1   306.5   381.4   430.2   461.1   492.8   529.3   586.2   948.2  5906.9 14350.0  37126.0    37385
read      354.7   236.1   160.7   213.9   225.6   308.4   382.4   427.4   455.7   484.5   515.5   555.8   702.5  3375.8 11083.0  33845.4    33706
read      355.8   370.7   160.7   213.1   225.0   305.6   377.8   424.2   453.2   482.8   514.6   558.1   696.4  3723.8 13888.6  35160.6    35204
read      353.2   385.7   160.7   211.7   223.8   301.3   356.4   398.4   433.1   472.6   515.8   568.5   800.8  5286.6 13699.9  50470.4    50438
read      343.9   249.6   160.7   210.3   222.0   295.7   351.6   396.7   433.3   472.5   514.8   568.3   769.1  3048.3  9694.9  48939.2    48878
read      347.9   384.7   160.7   208.9   220.6   296.9   357.3   403.3   436.5   471.1   507.7   554.2   749.4  4021.0 12663.2  42640.8    42682
read      357.5   353.7   160.7   211.4   223.1   312.6   390.9   428.6   452.4   476.8   503.7   545.1   727.5  3649.4 12772.9  27377.2    27416
read      338.8   365.6   160.7   208.8   220.4   294.2   340.5   372.2   400.6   438.6   486.5   544.8   736.7  4208.6 13916.2  64254.6    64424
read      336.9   493.1   160.7   209.2   220.9   295.1   342.1   373.9   402.0   438.9   485.6   544.1   708.7  3047.8 13577.6  64224.2    64364
read      409.0  1055.9   173.5   237.5   256.7   329.6   358.0   374.4   389.7   405.3   431.3   481.4  1967.0 19280.0 41362.8   5522.0     5481
read      373.6   460.7   160.7   214.2   226.4   323.4   398.4   433.7   455.6   479.2   507.8   561.7   865.0  6219.5 16218.8  26134.4    26227
read      350.3   194.7   160.7   214.1   226.3   318.2   393.5   428.5   449.5   470.0   495.3   531.6   627.7  2280.7  8108.0  26620.4    26586
read      310.2   138.7   160.7   206.1   217.4   285.6   326.5   351.9   371.9   398.9   436.1   490.1   584.1  1368.8  5042.9  86268.0    86286
read      349.8   202.7   160.7   215.2   227.3   322.7   396.3   428.0   447.6   467.3   492.2   527.2   607.0  1039.9  7921.8  24490.4    24452
read      343.3   159.5   160.7   212.5   224.8   313.8   387.8   422.6   443.6   464.1   489.1   523.5   601.7  1153.7  6431.5  26867.6    26832
read      343.7   182.0   160.7   211.3   223.8   309.1   383.7   422.2   445.0   467.0   493.0   529.2   614.0  2121.2  8142.9  29874.6    29795
read      329.7   181.3   160.7   207.4   219.6   295.8   349.9   391.8   421.9   453.4   486.5   527.9   619.0  1280.9  7137.5  46286.4    46224
read      309.6   161.4   148.8   205.3   216.1   283.8   324.6   350.4   371.4   399.2   437.7   491.5   579.2  1227.8  6827.5  84659.4    84587
read      319.7   146.3   160.7   206.6   218.5   290.8   337.0   368.5   395.3   429.1   468.4   515.4   592.6  1116.1  6515.7  63366.0    63389
read      331.2   164.6   160.7   208.1   220.5   297.3   351.7   393.1   423.7   456.0   490.4   533.6   620.5  1083.4  7896.4  46884.4    46953
read      306.8   159.3   148.8   205.4   216.0   283.0   322.4   346.3   366.3   391.5   427.2   479.2   564.9  1247.4  6118.3  90326.6    90536
read      349.8   185.1   160.7   223.5   238.0   343.4   382.0   400.2   413.3   427.4   445.4   471.6   554.0  3055.7  6445.6  12389.8    12508
