Random waveform, supplied seed
Total number of intervals = 360 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886)
Average QPS expected = 50334
Timestamp start: 1684894847734
Timestamp end: 1684896648221

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      415.7   424.0   160.7   221.3   234.4   343.7   431.9   491.2   535.9   583.5   637.9   720.2  1121.5  4920.2 13779.5  51938.2    51918
read      435.1   466.0   160.7   220.8   234.4   359.9   470.6   534.3   572.3   612.4   659.5   731.6  1178.1  5751.2 15833.4  34349.6    34406
read      456.2   445.0   173.5   225.5   241.2   387.3   504.0   557.9   591.3   630.4   679.1   760.4  1398.7  5806.4 15332.8  28666.8    28664
read      433.9   514.2   160.7   220.5   233.8   353.1   462.5   531.3   572.5   614.6   661.7   730.8  1142.3  7605.6 17524.0  38294.2    38289
read      477.8   674.5   173.5   226.8   242.3   406.6   513.5   555.1   582.4   613.6   651.7   726.6  1989.9  8700.0 29448.3  20782.4    20658
read      452.9   536.3   173.5   235.0   251.4   423.5   490.8   522.6   542.4   567.1   595.1   641.8  1384.9  6610.8 30154.8  13867.8    13840
read      367.0   398.4   160.7   219.9   232.1   320.2   373.6   405.5   431.5   463.7   507.9   581.0   804.2  5619.9 11059.1  93346.4    93419
read      368.0   414.9   160.7   220.4   233.1   322.4   374.9   406.7   432.1   463.9   507.1   580.2   869.7  5507.4 12615.7  98313.4    98284
read      390.1   498.6   160.7   219.4   231.0   320.9   385.4   427.6   461.7   506.6   563.5   641.5  1148.7  6342.0 19202.0  71113.2    71313
read      413.2   423.8   160.7   219.1   231.1   338.1   432.1   499.5   544.4   587.0   634.4   696.7  1190.6  4810.8 15635.1  42108.0    42089
read      407.1   407.7   160.7   218.8   230.3   334.7   422.3   486.5   533.1   580.0   630.6   698.6  1145.3  5018.5 11919.7  46266.8    46458
read      417.1   390.5   160.7   221.2   235.0   351.0   466.0   523.8   556.6   590.7   631.2   690.6   986.2  3478.8 17783.2  30797.0    30755
read      402.9   354.7   160.7   219.2   231.5   333.5   426.5   494.1   538.8   582.1   627.9   688.5   958.3  3762.0 13314.9  43005.6    42889
read      357.7   365.2   160.7   217.8   229.2   312.1   363.6   395.4   421.1   454.0   498.9   573.1   810.5  5118.0 11621.1  93658.6    93552
read      372.3   421.3   160.7   214.9   226.6   311.3   375.4   421.7   459.5   508.8   566.1   636.6   919.9  5001.5 13483.0  65609.0    65694
read      417.8   417.1   160.7   219.0   231.3   350.3   465.1   522.3   555.2   587.6   625.1   678.5   909.6  4884.4 13870.3  29491.2    29574
read      398.8   477.7   160.7   215.5   227.7   322.1   403.8   462.1   510.9   561.1   613.5   681.5  1011.7  7469.1 14873.9  51369.8    51355
read      375.5   404.8   160.7   217.3   228.5   315.0   380.1   424.5   461.1   508.7   566.5   639.5   853.3  5463.0 13317.0  67223.4    67361
read      429.3   297.3   160.7   227.6   243.2   410.0   487.1   521.6   542.3   566.7   593.6   639.3   971.4  3341.5 11717.9  16178.4    16287
read      376.6   512.5   160.7   218.3   229.7   317.3   376.3   414.9   445.6   485.1   536.6   613.6   868.9  6131.1 30212.5  81572.2    81508
read      362.3   479.7   160.7   217.0   228.4   311.7   366.2   401.1   429.7   465.8   515.8   590.7   859.3  4921.2 10997.6  87686.0    87619
read      351.2   370.3   160.7   215.5   227.0   306.5   355.0   385.5   408.9   439.8   482.8   550.9   834.7  4920.7 11484.2  99154.8    99068
read      386.6   377.0   160.7   214.7   226.6   317.8   396.9   454.3   501.3   549.4   600.3   667.7   953.0  4115.9 11644.7  51419.6    51267
read      497.1   936.2   173.5   232.0   250.1   421.4   493.3   529.8   553.3   582.3   620.3   683.4  2814.5 11598.3 36560.9  11873.4    11822
read      402.6   463.0   160.7   224.1   238.9   342.1   399.5   435.3   464.3   501.3   550.6   649.2  1597.4  5082.7 20093.7  97479.0    97494
read      380.2   462.6   160.7   222.4   236.3   331.3   387.0   420.5   446.0   477.9   522.8   593.7   852.6  6500.1 16538.1  97588.4    97350
read      391.3   402.2   160.7   218.1   229.7   324.0   400.0   453.0   497.0   547.5   601.4   673.4   993.3  5406.9 11793.3  55604.0    55460
read      376.4   483.3   160.7   220.1   232.3   321.7   379.6   415.4   443.5   479.7   529.8   603.9   846.2  6691.8 19732.2  86094.0    85984
read      381.2   499.3   160.7   219.8   231.7   322.7   382.4   419.9   449.6   487.4   537.9   614.7   886.9  6424.0 27244.9  81857.2    82043
read      396.0   445.1   160.7   218.1   229.5   326.5   405.2   460.4   506.7   555.7   609.4   677.7   945.8  5622.1 15725.2  52713.2    52873
read      512.2  1021.4   173.5   227.3   244.5   422.4   503.5   541.3   567.7   596.9   635.9   710.9  3269.8 13279.5 37084.9  13877.2    13911
read      409.7   527.7   160.7   216.7   228.5   327.3   412.7   472.0   520.7   570.0   624.3   700.0  1366.1  5414.4 25757.1  50193.4    49984
read      547.4  1496.0   173.5   237.3   257.4   420.5   480.2   514.1   536.4   563.1   599.0   671.5  3296.7 23875.2 52329.1   9305.2     9274
read      445.0   593.6   160.7   219.3   232.2   366.9   479.9   532.6   564.5   597.5   639.6   712.6  1444.0  7471.1 21116.2  27243.2    27187
read      437.5   417.9   173.5   225.3   240.5   403.2   494.9   533.7   557.5   583.7   617.1   669.5  1017.1  5073.7 15699.5  18841.4    18735
read      376.3   395.5   160.7   220.8   233.5   326.1   384.1   420.1   448.3   484.0   533.4   611.0   943.2  5193.3 12773.7  86697.2    86505
read      423.5   682.3   173.5   223.5   238.4   342.1   398.5   434.0   463.7   502.7   559.8   685.2  1816.3  8251.8 30147.4  93139.6    93039
read      377.5   451.4   160.7   219.5   231.3   320.1   380.6   419.5   450.9   492.2   546.0   623.1   870.4  5848.5 13382.4  76193.8    75999
read      422.0   434.8   160.7   218.6   230.5   344.0   462.1   525.2   560.2   594.6   634.3   690.7  1111.3  5442.8 12664.3  32413.4    32324
read      381.7   554.4   160.7   220.1   232.6   323.9   383.7   420.3   449.0   486.1   536.4   612.6   926.6  6268.7 31000.8  84352.8    84255
read      378.2   456.0   160.7   219.3   231.0   319.1   378.1   415.8   446.1   485.6   538.0   618.8   941.6  5946.3 15103.2  81683.2    81759
read      410.6   304.8   173.5   219.6   231.7   342.4   448.1   516.7   558.0   598.1   640.7   698.1  1022.6  3444.1  8502.4  37305.2    37291
read      398.7   379.2   160.7   220.1   232.4   332.5   411.5   465.3   511.7   563.0   619.0   689.5   998.3  4861.6 10559.7  53756.6    53818
read      424.3   449.3   160.7   219.7   232.3   351.5   470.3   529.9   563.0   595.4   634.3   691.1  1119.3  4868.7 18187.3  30248.8    30297
read      424.1   408.7   173.5   219.4   231.8   348.1   464.8   525.9   560.4   595.5   635.2   696.0  1236.4  4938.1 15440.4  31508.0    31569
read      425.9   509.2   160.7   219.2   231.3   340.1   439.4   508.7   551.9   594.2   639.6   708.0  1516.6  5840.0 22282.9  39000.8    38927
read      535.1  1204.5   173.5   235.1   254.1   426.7   495.5   529.6   551.4   580.9   619.1   687.7  3461.6 18821.5 36267.6  10688.8    10652
read      384.2   410.7   160.7   220.8   234.3   327.5   382.3   416.3   443.5   478.6   528.3   614.6  1534.1  4780.0 15143.6  97912.4    98119
read      400.9   368.2   160.7   218.2   229.9   330.9   416.2   477.0   525.9   575.3   626.0   690.6  1058.4  4023.6 11469.1  48169.4    48176
read      407.5   306.7   160.7   217.6   229.7   339.1   446.7   513.8   552.3   590.1   631.0   687.8  1001.5  3881.4 11189.7  34948.4    34929
read      387.9   420.6   160.7   220.7   233.4   325.8   392.6   435.4   470.6   517.2   575.2   655.5  1042.9  5087.4 15440.9  69505.2    69735
read      456.4   467.8   173.5   226.7   242.3   401.8   504.6   545.1   572.4   602.1   638.6   706.8  1671.3  6017.3 15453.2  20779.0    20753
read      389.4   491.1   160.7   222.8   236.7   333.0   394.3   432.3   462.7   501.4   550.9   633.1   950.1  6004.5 28193.4  84674.2    84642
read      419.6   336.8   160.7   221.2   234.2   346.4   446.6   515.2   560.3   606.3   657.0   724.2  1152.2  4267.2  7890.8  42118.6    42333
read      394.0   382.0   160.7   220.5   232.9   327.8   401.9   452.0   493.0   542.3   600.6   675.2  1031.5  5800.8  9665.6  61734.4    61587
read      388.2   409.2   160.7   222.7   236.2   331.6   395.8   436.0   467.8   508.6   561.9   644.1  1031.7  5673.8 10221.2  78009.4    77998
read      377.5   457.7   160.7   221.8   235.3   328.7   384.7   419.0   445.4   478.2   524.9   598.6   853.9  5799.8 21847.8  97403.4    97625
read      445.7   523.8   173.5   224.4   239.1   382.7   501.5   548.7   576.6   606.2   639.3   690.0  1278.3  6796.3 19534.0  23801.0    23781
read      395.2   524.3   160.7   220.2   232.4   323.4   393.9   440.0   477.7   526.0   583.0   664.7  1096.3  5855.9 29173.9  66656.6    66723
read      437.0   379.4   160.7   221.9   235.6   361.9   484.7   546.3   581.3   618.1   660.5   724.0  1280.6  5215.3 14166.0  30890.4    31016
read      434.1   434.4   173.5   223.3   237.6   351.7   445.5   511.5   558.6   609.9   668.8   758.2  1475.4  5503.0 15762.9  47367.4    47394
read      390.9   459.1   160.7   223.9   238.5   340.9   399.4   435.3   464.0   499.9   548.6   632.4   944.9  5523.5 14712.1  95265.0    95335
read      529.7  1262.1   187.4   265.4   291.6   407.0   455.0   482.8   505.2   531.1   564.2   636.0  3777.6 29403.7 33504.6   5246.4     5252
read      428.1   597.1   160.7   221.7   235.3   340.1   415.5   465.1   505.3   554.5   620.5   733.1  1708.1  6944.3 29856.2  65856.4    65908
read      454.1   552.2   173.5   229.9   245.7   417.8   505.1   541.3   565.1   590.0   623.3   678.6  1462.4  4882.2 30825.8  16919.8    16889
read      416.8   358.7   173.5   220.8   233.9   347.6   443.8   507.5   552.0   597.4   645.4   710.9  1070.4  4867.7  9948.2  42815.6    42912
read      374.8   397.1   160.7   222.0   235.9   330.2   384.4   417.3   442.6   474.2   518.8   589.6   845.2  5578.3 13155.0  99685.6    99898
read      437.9   407.3   160.7   223.1   237.8   374.3   494.2   545.8   576.3   608.4   643.0   701.3  1211.8  5290.3  9476.0  26249.0    26385
read      436.3   386.0   173.5   224.8   240.1   388.1   495.0   540.4   567.6   594.6   629.3   681.7  1137.2  5216.1 13317.5  22557.4    22616
read      401.5   327.3   160.7   218.9   230.5   334.6   420.7   477.1   521.6   567.5   618.5   687.2  1108.7  4490.1  9050.6  50598.0    50605
read      380.1   469.1   160.7   221.1   234.2   329.4   387.6   423.3   451.3   486.2   533.1   609.1   897.7  5654.6 20413.7  90540.8    90283
read      434.8   416.2   160.7   223.5   238.1   373.0   491.1   543.9   573.8   605.2   641.7   698.3  1088.1  5031.5 14858.3  26370.4    26273
read      418.2   368.3   160.7   222.9   237.1   349.8   441.4   502.5   547.5   596.4   650.7   721.8  1083.2  4621.8 12309.0  48537.0    48521
read      428.3   406.1   160.7   222.3   236.7   358.9   468.0   531.7   568.8   606.4   647.6   712.6  1095.1  5260.7 13816.3  33909.2    34058
read      390.7   477.8   160.7   221.2   234.4   328.4   393.0   434.0   467.2   508.7   562.2   640.8  1008.2  6515.4 17990.9  75615.2    75648
read      450.1   409.8   173.5   230.0   246.0   409.1   506.0   545.4   570.9   597.6   632.6   686.9  1203.5  5280.5 16007.5  19488.2    19482
read      472.3   617.8   173.5   237.8   255.7   429.4   509.2   542.0   564.6   588.7   623.1   679.4  1817.9  7192.7 31127.1  15077.2    15054
read      383.3   427.8   160.7   220.8   233.4   327.3   392.2   432.9   465.1   506.1   559.5   637.0   899.0  5225.6 13746.1  75787.2    75754
read      526.5  1296.4   187.4   264.9   289.7   404.6   452.0   478.1   500.2   525.6   556.3   633.9  3501.9 30336.7 37385.1   5176.8     5187
read      579.4  1229.4   160.7   225.3   243.5   438.3   551.3   606.0   641.1   681.2   732.3   830.3  4339.5 24214.0 35509.8  17542.6    17656
read      370.5   458.5   160.7   219.8   231.9   319.9   373.8   406.7   433.0   466.4   512.4   588.9   921.9  5792.4 25369.0  96352.0    96343
read      419.2   307.9   160.7   220.3   233.1   351.4   456.6   523.5   564.2   604.5   647.6   710.4  1082.1  4080.7  8520.6  36627.2    36665
read      380.7   457.7   160.7   220.7   233.2   325.5   385.1   422.4   451.4   488.2   537.6   615.5   937.5  5561.9 16121.2  85215.4    85269
read      420.4   276.9   173.5   221.6   235.3   360.7   476.7   537.3   573.2   609.6   648.3   707.8   967.7  2929.5  8947.1  31540.2    31525
read      392.6   429.3   160.7   219.6   231.6   328.0   403.0   452.2   490.6   536.8   590.6   666.8   967.0  4975.0 16152.4  61714.4    61798
read      536.0  1128.8   173.5   234.8   253.3   436.0   513.0   553.1   583.3   618.8   666.4   746.4  3050.6 17256.8 35733.4  12271.2    12253
read      470.4   753.6   160.7   223.4   237.9   380.8   496.5   546.6   577.6   611.4   651.9   729.9  1759.4  8990.7 31908.2  25717.0    25710
read      366.3   351.8   160.7   217.0   228.2   314.9   373.0   411.4   441.6   480.1   532.7   609.3   874.8  4663.5 10578.3  80033.4    79937
read      517.6  1248.8   187.4   248.9   271.1   404.2   458.3   489.2   511.7   539.4   578.0   654.4  3493.9 24209.9 50355.8   7314.2     7271
read      416.3   428.5   160.7   222.6   236.6   341.1   407.4   449.3   482.4   526.2   587.1   712.2  1848.2  5021.1 12837.6  85799.0    85861
read      371.6   445.1   160.7   220.4   232.3   320.8   376.2   410.9   437.6   471.5   519.8   595.0   909.6  5598.8 24748.0  91359.4    91467
read      380.4   442.5   160.7   219.4   230.6   319.7   383.8   425.5   458.7   501.3   556.7   635.4  1017.6  5583.0 19008.9  71917.4    72217
read      420.9   311.1   173.5   222.4   236.0   355.2   468.5   528.4   563.1   598.3   637.8   695.2  1062.8  3935.5  9769.3  31094.6    31080
read      387.1   444.4   160.7   221.3   234.0   327.5   391.8   432.0   464.1   504.7   558.4   639.7  1019.6  5827.5 21417.8  76626.0    76878
read      377.6   400.6   160.7   220.1   232.0   321.8   380.8   417.8   447.0   484.8   537.0   621.6  1068.8  4938.0 15141.5  84730.6    84584
read      502.2   910.1   173.5   233.5   252.2   425.9   502.3   539.9   567.1   598.3   637.3   707.2  2695.3 10467.9 32352.2  12427.8    12492
read      411.0   519.0   160.7   219.0   230.3   328.7   404.1   456.1   498.5   548.1   607.4   692.4  1530.4  6939.1 17471.2  57102.6    57106
read      378.1   431.5   160.7   221.8   234.9   330.0   386.9   421.6   448.9   482.6   529.3   603.4   855.4  5447.0 15436.0  96153.2    96245
read      546.5  1307.1   173.5   253.5   276.7   413.2   464.4   494.4   515.8   541.0   576.4   639.3  3753.2 28050.6 35692.3   6791.2     6791
read      408.2   477.0   173.5   222.8   236.7   337.2   396.5   434.4   465.0   504.5   560.0   670.4  1709.7  5805.0 17096.2  90385.4    90728
read      572.4  1660.7   187.4   265.0   292.0   401.7   447.3   471.3   494.6   522.1   559.9   640.1  4467.7 31385.6 40668.7   5196.0     5151
read      400.4   462.8   160.7   221.3   233.9   327.8   387.7   426.5   458.3   500.4   559.2   669.4  1697.2  5478.4 18081.1  82928.0    82969
read      409.5   365.7   160.7   220.8   233.1   339.4   430.4   493.9   538.3   583.0   630.4   692.4  1149.5  3881.0 11061.5  42572.0    42635
read      371.5   349.4   160.7   221.8   235.1   328.2   382.1   414.7   439.8   471.1   515.3   587.9   835.4  5053.6 12276.3  99380.4    99337
read      378.0   430.1   160.7   221.6   234.5   327.0   383.2   417.7   444.5   479.0   526.7   602.6   880.2  5723.4 13902.5  95143.8    95192
read      384.4   465.4   160.7   218.9   230.0   320.2   385.0   426.9   461.0   505.3   560.7   637.2  1012.2  6072.0 16145.9  69031.6    69200
read      412.1   452.7   173.5   222.2   235.5   341.5   425.6   480.4   524.0   571.5   624.4   692.5  1122.3  5593.0 16993.8  49552.4    49459
read      425.0   361.0   173.5   223.0   237.2   361.0   472.9   529.5   562.5   595.2   633.9   690.9  1114.8  3939.9 15361.2  29017.0    29055
read      401.1   437.1   173.5   221.5   234.5   336.0   410.2   457.2   494.5   538.9   593.8   677.0  1221.2  5136.1 12589.6  64137.8    64324
read      511.4  1275.6   173.5   257.0   280.0   391.3   436.9   463.3   483.6   507.8   539.5   597.5  3312.8 27217.5 32224.5   5722.8     5705
read      423.3   534.7   160.7   221.9   235.5   338.4   401.2   441.7   474.8   519.7   582.1   705.9  1853.0  6185.7 16001.8  84672.4    84816
read      450.3   561.6   173.5   227.6   242.9   383.6   493.9   541.4   570.2   600.2   635.3   690.7  1434.4  7956.2 26597.2  23738.8    23714
read      398.8  1113.0   173.5   223.0   236.7   334.5   400.2   442.2   474.6   517.1   571.3   654.4  1066.5  5830.0 22772.8  73840.6    74116
read      433.2   328.5   173.5   228.4   244.0   396.6   490.6   530.9   555.1   582.0   617.0   674.1  1118.0  3895.2 10877.5  19909.0    19948
read      424.6  1182.6   160.7   222.7   236.5   344.7   435.1   495.9   539.1   584.6   634.6   701.8  1256.9  5528.7 22997.9  44051.8    44213
read      443.1   844.2   173.5   228.1   243.2   399.1   491.2   529.6   552.7   579.5   612.2   662.4   981.4  6891.9 21097.4  19266.2    19454
read      552.5  1448.3   187.4   254.1   277.9   416.9   471.5   503.9   526.7   550.3   588.9   660.8  3926.5 28896.1 50869.5   7165.0     7190
read      436.1   993.5   160.7   222.8   236.7   347.1   438.9   499.1   542.8   590.3   645.9   731.9  1574.5  6221.7 27995.0  47603.0    47657
read      419.6  1073.0   173.5   221.5   234.8   342.3   432.5   494.0   537.4   582.1   631.0   699.9  1142.4  5435.1 15799.3  44344.6    44399
read      514.4  1154.9   187.4   256.2   279.7   405.7   458.0   487.4   508.3   534.4   569.4   639.9  3333.9 21902.6 32404.5   6485.2     6481
read      541.3  1351.7   173.5   255.7   279.7   407.2   461.7   492.4   513.9   538.6   574.1   648.5  3612.3 30475.9 37253.5   5830.8     5807
read      398.9   997.1   160.7   221.7   234.9   328.4   387.0   424.5   455.1   495.8   552.4   661.1  1620.4  5199.8 13016.3  82833.0    83137
read      527.9  1748.4   173.5   242.1   263.2   417.7   480.9   517.5   542.6   571.6   608.1   677.8  2814.2 20571.1 35979.6   9570.4     9580
read      431.9   714.2   173.5   222.6   236.5   352.2   450.7   517.4   560.0   602.6   648.7   725.4  1248.1  6524.4 30171.3  37485.8    37385
read      426.1   437.9   173.5   222.6   236.7   354.3   462.6   529.4   568.1   607.5   652.3   718.5  1021.7  5232.5 13865.2  33736.0    33706
read      411.8  1144.3   173.5   219.8   232.0   340.2   446.4   513.1   551.0   587.7   627.9   684.1   955.1  3481.8 12759.7  35305.6    35204
read      404.3   815.0   173.5   220.6   233.6   334.8   414.6   470.8   517.6   566.9   620.7   688.6  1023.0  4554.4 15779.3  50517.2    50438
read      392.6   807.2   160.7   218.2   229.7   326.1   405.0   463.4   510.8   559.9   610.5   675.2   904.6  3946.2 12608.6  48842.6    48878
