Random waveform, supplied seed
Total number of intervals = 360 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886)
Average QPS expected = 50334
Timestamp start: 1684892836597
Timestamp end: 1684894637082

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      413.6   398.0   173.5   221.2   234.6   344.2   433.4   492.1   534.4   580.6   632.7   711.2  1099.8  5360.0  9447.6  52182.0    51918
read      450.5   527.0   173.5   222.5   237.1   372.0   484.4   541.9   580.1   621.8   671.3   749.4  1382.3  6664.5 25234.1  34445.8    34406
read      457.1   484.7   173.5   224.7   239.7   386.4   505.2   557.5   590.9   628.2   675.5   752.1  1484.7  5474.2 13938.2  28609.6    28664
read      445.3   606.3   160.7   221.3   234.7   357.8   468.2   534.3   578.4   623.0   672.9   747.3  1460.2  6041.7 27328.5  38152.8    38289
read      469.0   612.1   160.7   226.1   241.7   405.1   505.3   547.4   574.3   603.7   639.8   712.6  2050.8  7915.9 30512.1  20703.6    20658
read      442.0   366.4   173.5   233.2   250.1   415.9   485.0   515.7   536.0   559.2   590.0   643.1  1320.6  5309.2 12216.9  13844.2    13840
read      374.8   384.8   160.7   220.7   233.7   327.8   384.1   417.8   443.7   476.0   521.4   593.3   929.3  4951.5 12596.2  93392.4    93419
read      375.0   379.7   160.7   222.8   236.9   333.1   387.5   419.9   444.7   475.5   518.1   586.8   837.4  5578.0 12608.4  98498.8    98284
read      391.7   502.7   160.7   219.4   231.5   324.4   390.6   431.9   466.5   509.1   565.1   640.7  1071.9  6186.9 18043.9  71328.4    71313
read      394.9   324.3   160.7   213.8   226.0   328.0   423.6   490.9   532.9   574.9   620.3   679.8   920.2  3743.6  9466.7  41982.2    42089
read      395.8   364.3   160.7   215.1   227.3   327.0   412.8   479.4   526.9   574.4   623.7   686.9  1007.2  3614.2 10202.0  46268.6    46458
read      410.6   299.3   160.7   218.3   230.3   348.2   461.6   517.8   550.7   584.7   623.7   680.2   921.8  3888.8  9656.9  30709.4    30755
read      402.4   391.2   160.7   217.3   229.2   332.1   420.4   482.6   524.7   568.3   617.2   682.6  1024.4  5080.9 12487.4  42955.2    42889
read      365.4   319.6   160.7   219.5   231.8   321.6   374.8   407.4   432.6   465.1   507.8   580.7   872.3  4384.5  9256.4  93395.8    93552
read      379.1   375.1   160.7   218.3   229.8   321.0   387.9   431.1   467.1   511.1   567.3   642.3   965.6  5002.7  9384.6  65857.8    65694
read      429.5   493.6   173.5   218.9   231.3   352.8   477.3   532.6   565.3   598.4   635.9   693.8  1241.1  6091.7 28078.7  29477.0    29574
read      397.0   380.2   160.7   218.1   229.7   329.1   412.2   469.9   516.1   565.2   617.9   683.3   930.8  4218.5 12601.4  51314.6    51355
read      373.0   364.6   160.7   216.1   227.9   315.1   380.1   423.8   460.6   507.2   564.6   638.6   876.7  4483.9 14119.4  67389.6    67361
read      436.9   434.8   160.7   226.9   242.6   411.1   490.7   523.7   544.7   570.8   601.6   654.8  1048.4  4320.4 18203.3  16203.2    16287
read      359.7   391.4   160.7   215.0   226.7   308.1   362.4   397.6   426.3   464.1   514.4   591.5   838.3  5260.1 14621.0  81570.2    81508
read      350.6   333.1   160.7   214.1   225.8   305.7   356.7   389.4   415.1   449.0   496.8   569.3   796.2  5137.5 13000.3  87582.4    87619
read      365.3   465.9   160.7   218.8   230.4   318.6   370.8   401.8   426.5   457.6   499.8   570.0   833.6  6278.1 19943.3  98911.4    99068
read      398.6   428.4   160.7   215.8   227.9   325.4   405.7   466.0   514.0   563.3   616.4   682.9  1020.6  5380.3 15646.0  51179.2    51267
read      501.4   931.8   173.5   229.5   248.0   427.5   497.9   530.8   552.9   581.4   618.0   681.3  2627.4 14562.8 35750.0  11780.0    11822
read      399.2   514.6   160.7   219.8   232.5   328.2   382.5   417.1   445.9   483.9   538.1   647.6  1655.9  5997.5 28294.1  97428.0    97494
read      362.3   408.8   160.7   218.6   230.2   318.0   370.5   401.7   426.9   458.9   501.3   570.5   815.6  5335.5 10296.8  97572.6    97350
read      398.0   475.5   160.7   218.1   230.0   327.8   404.2   456.7   499.2   547.2   602.1   672.5   996.5  5738.9 15852.7  55385.6    55460
read      373.0   527.0   160.7   216.5   228.1   314.5   370.0   404.0   431.7   467.3   515.0   590.9   929.7  6433.8 30536.4  85910.0    85984
read      370.4   423.5   160.7   217.3   229.0   315.9   374.0   410.8   439.4   477.8   529.2   608.2   961.7  5416.1 14164.5  82070.0    82043
read      394.5   380.9   160.7   218.7   230.7   330.0   408.3   463.3   508.6   557.3   612.3   681.7   967.8  4017.9 12634.3  52945.2    52873
read      470.8   752.8   173.5   232.1   248.7   416.9   486.4   517.5   537.9   562.0   592.0   654.8  1996.0  9236.4 31640.4  13939.8    13911
read      396.7   373.3   160.7   217.3   229.2   330.7   411.9   470.7   515.8   563.1   613.5   679.7   976.5  4506.1 13442.5  49883.4    49984
read      534.3  1117.5   187.4   240.3   261.2   428.5   492.4   523.8   545.2   573.6   610.7   682.4  4094.4 19289.9 35367.8   9312.0     9274
read      451.3   661.0   173.5   221.4   235.8   368.4   488.6   539.1   569.6   601.9   639.5   706.6  1672.8  9938.0 31053.3  27200.8    27187
read      440.7   337.3   173.5   226.3   242.3   410.9   504.1   541.6   565.9   590.6   625.9   681.1  1034.8  5132.4 11212.2  18745.4    18735
read      366.0   372.6   160.7   218.7   230.2   317.9   373.6   408.1   435.5   471.0   520.0   595.5   899.9  4288.4 10117.6  86475.4    86505
read      359.0   383.9   160.7   217.4   229.0   313.2   365.5   397.5   422.7   454.8   498.6   570.4   830.7  5043.6 11614.3  93113.6    93039
read      366.0   328.8   160.7   215.4   227.2   311.6   368.6   404.7   435.9   478.1   535.1   615.9  1013.4  4822.6  8513.0  76221.8    75999
read      434.7   613.3   160.7   218.1   230.1   346.0   463.4   523.7   558.8   594.0   635.5   696.5  1638.8  7358.2 31370.3  32284.4    32324
read      380.4   465.9   160.7   219.8   232.4   319.9   376.4   412.8   440.8   478.2   529.8   611.6  1159.7  5368.4 15837.1  84218.2    84255
read      386.4   486.0   160.7   221.5   235.0   327.3   387.4   424.5   453.8   490.5   539.0   617.8  1033.1  6084.7 25874.5  81676.4    81759
read      416.0   348.8   160.7   219.7   232.4   345.9   449.6   516.0   555.9   597.0   640.0   698.0  1241.4  3785.5 11403.3  37254.8    37291
read      392.5   431.0   160.7   217.3   229.0   323.0   398.8   455.0   502.2   553.9   608.2   677.1   991.8  5124.9 19236.9  53658.4    53818
read      412.8   322.7   173.5   218.7   230.8   350.1   469.6   522.9   554.4   586.2   624.8   680.2   979.8  3441.9 12094.9  30296.6    30297
read      416.5   447.9   160.7   217.0   229.2   345.2   461.2   518.7   551.7   585.3   624.0   680.2  1009.3  5217.0 12869.3  31556.0    31569
read      420.8   466.8   173.5   218.4   230.3   341.8   445.0   515.2   558.4   599.9   642.5   707.3  1134.5  5681.3 13843.7  38894.6    38927
read      476.2   610.9   160.7   238.2   257.8   428.9   493.6   524.7   545.6   574.1   612.0   681.2  1953.8  5982.0 30002.3  10606.4    10652
read      390.9   450.0   160.7   220.2   233.1   329.1   384.0   418.3   445.6   481.2   531.8   626.4  1627.3  5334.5 13838.8  98086.4    98119
read      403.6   466.0   160.7   218.3   230.0   332.5   416.6   479.3   525.5   573.6   624.0   687.6   935.8  5512.1 28583.9  48118.2    48176
read      416.9   452.1   160.7   216.9   229.0   341.1   454.7   520.4   557.6   595.0   634.0   691.5  1059.4  5369.4 18124.1  34857.2    34929
read      381.3   467.0   160.7   218.2   229.9   320.8   386.3   427.9   462.1   505.2   560.2   633.4   933.1  5470.1 24610.4  69582.0    69735
read      438.5   483.8   173.5   223.9   238.6   394.5   496.1   535.7   561.0   588.0   622.1   675.6  1122.5  5207.6 29279.4  20749.2    20753
read      374.7   521.4   160.7   218.7   230.4   319.3   376.6   412.1   439.9   476.0   523.7   596.7   911.7  5604.1 22023.6  85000.0    84642
read      406.8   368.7   160.7   218.0   229.6   336.6   428.2   496.6   540.7   585.2   632.7   693.8   938.1  4935.6 11938.6  42277.6    42333
read      379.6   367.9   160.7   216.8   228.5   319.3   389.9   436.9   478.6   526.9   583.0   655.9   907.2  4544.3 12032.6  61539.0    61587
read      401.7   508.4   160.7   221.2   234.5   330.9   393.2   432.5   465.7   507.2   565.4   664.4  1493.9  6310.4 17535.8  77770.6    77998
read      394.6   528.7   160.7   222.4   236.5   334.0   390.5   424.2   450.6   483.9   530.5   615.2  1368.5  7110.4 26514.2  97939.6    97625
read      445.5   290.4   160.7   226.4   242.2   398.0   516.7   563.0   592.2   624.2   662.4   721.7  1048.2  3825.9 10265.9  23747.8    23781
read      399.2   454.9   160.7   221.0   234.0   332.5   403.0   450.0   487.8   533.2   591.1   679.0  1116.9  5191.4 17426.7  66689.6    66723
read      427.7   296.2   173.5   222.1   236.1   362.6   483.8   545.1   580.2   616.0   656.3   716.6  1044.7  3787.5  9908.3  31078.2    31016
read      408.8   417.4   160.7   219.3   231.4   337.5   422.8   485.6   532.2   581.2   631.5   698.0   998.5  5518.1 12522.3  47403.6    47394
read      373.5   365.9   160.7   221.9   235.6   329.6   385.3   418.9   444.6   477.0   521.0   591.7   847.2  5004.7 10198.4  95450.4    95335
read      587.3  1753.9   187.4   265.6   291.9   409.4   458.0   485.8   506.0   532.4   567.5   641.8  4578.0 32176.7 37847.4   5265.4     5252
read      413.8   667.0   160.7   220.9   234.0   335.6   406.7   454.0   492.2   539.2   598.6   689.6  1458.3  7262.1 28665.8  65591.6    65908
read      462.3   619.5   173.5   229.9   246.5   425.6   511.8   546.4   570.3   595.0   628.6   682.9  1180.4  7233.6 31490.1  16877.4    16889
read      419.0   449.4   160.7   220.7   233.9   345.5   437.0   503.4   548.3   594.1   643.3   709.8  1069.9  5339.8 13936.4  42885.6    42912
read      369.9   415.9   160.7   221.3   234.4   325.1   378.4   410.9   435.3   466.3   506.9   576.1   808.5  5848.2 13807.6  99916.4    99898
read      432.7   385.0   160.7   222.9   237.5   374.7   494.0   541.5   571.3   603.0   638.8   691.9  1012.0  4128.8 12864.6  26321.4    26385
read      456.6   556.7   160.7   225.9   241.7   398.6   508.6   550.9   579.5   610.2   643.7   699.7  1191.6  6743.8 29775.6  22434.4    22616
read      413.0   493.0   160.7   219.7   232.3   338.7   424.2   483.0   527.1   575.8   629.5   701.3  1166.7  5614.7 26285.4  50644.4    50605
read      377.0   393.2   160.7   221.6   235.1   329.2   387.9   423.4   450.8   484.8   530.6   603.3   864.6  5931.1 12681.5  90122.6    90283
read      440.7   459.7   160.7   223.1   237.6   375.5   497.5   546.1   576.4   608.4   643.5   699.4  1068.6  6510.5 16646.3  26266.4    26273
read      408.6   348.5   160.7   220.2   232.8   340.3   429.6   491.2   536.5   584.4   636.3   706.3   996.0  4584.8 12529.6  48496.6    48521
read      426.9   375.9   160.7   221.5   235.3   360.1   472.2   533.5   571.3   609.8   651.9   711.4  1049.3  4727.8  9872.6  34006.6    34058
read      381.6   405.3   160.7   220.0   232.4   324.9   389.8   430.1   462.7   502.3   553.6   632.9   953.1  5423.7 14189.4  75846.8    75648
read      463.6   583.2   173.5   227.7   244.1   412.2   510.8   547.7   573.8   601.9   636.0   691.4  1501.3  8608.6 30773.8  19437.0    19482
read      450.4   488.3   173.5   233.3   249.2   422.7   497.0   528.0   547.3   572.3   601.2   652.2  1477.8  5652.9 20100.6  15041.2    15054
read      376.4   325.2   160.7   219.3   231.1   321.6   386.9   428.2   461.3   502.5   555.3   632.9   970.8  4041.0 12173.4  75695.0    75754
read      517.7  1185.7   187.4   263.1   288.7   407.1   454.1   481.0   500.0   523.4   552.1   626.1  3489.8 28002.9 32397.6   5261.8     5187
read      577.6  1202.8   173.5   227.3   245.6   436.3   542.5   594.9   630.5   673.3   728.0   836.3  4558.8 14174.5 36582.8  17559.6    17656
read      377.5   511.5   160.7   221.2   234.5   327.9   382.8   415.9   441.2   473.6   518.1   587.3   818.8  6385.5 24573.4  96511.8    96343
read      421.7   439.2   160.7   219.7   232.3   348.8   455.4   521.8   562.4   602.5   644.6   705.3  1052.1  5139.1 16131.3  36691.8    36665
read      381.5   412.0   160.7   221.4   234.7   330.5   392.8   431.0   460.8   496.6   543.1   620.5   877.2  5320.9 12819.7  85222.4    85269
read      432.5   404.8   160.7   222.1   236.3   364.6   480.3   538.8   573.5   609.6   650.7   716.1  1107.1  4383.4 12206.5  31482.8    31525
read      391.7   376.6   160.7   219.9   232.0   330.2   405.4   455.4   493.6   538.3   592.4   667.4   961.3  5015.8 12612.2  61712.6    61798
read      452.8   434.1   173.5   240.0   258.9   431.0   496.6   526.1   545.1   569.1   595.5   643.8  1107.9  5737.5 12814.4  12212.0    12253
read      438.7   382.2   173.5   224.1   239.4   384.2   493.3   541.0   570.5   601.1   637.8   694.5  1184.9  5187.2 15739.1  25762.6    25710
read      388.2   455.3   160.7   220.1   232.7   328.4   392.1   430.6   461.3   499.3   549.2   631.9  1056.3  5397.0 15529.3  79984.8    79937
read      526.7  1152.9   187.4   252.1   276.6   418.8   476.5   505.6   527.8   551.5   586.6   656.2  3470.5 23539.7 37500.2   7241.4     7271
read      426.3   484.9   160.7   222.7   237.2   343.4   406.5   448.8   482.4   526.0   588.2   737.7  1796.9  6042.6 13749.9  85542.4    85861
read      373.2   442.2   160.7   220.0   232.4   324.1   381.4   415.9   442.6   475.7   521.6   593.0   864.7  6087.2 24429.9  91262.0    91467
read      392.0   497.0   160.7   221.1   234.2   332.1   399.3   441.9   475.6   516.4   569.8   649.6   963.6  5860.0 28472.4  72309.2    72217
read      442.8   478.9   173.5   222.9   237.6   366.9   486.1   544.8   580.6   617.4   659.3   722.5  1190.2  6160.1 15331.3  31116.2    31080
read      382.7   466.2   160.7   220.1   232.5   325.1   388.2   427.4   458.4   497.1   547.5   627.6   889.4  6042.8 23280.6  76706.6    76878
read      385.6   490.1   160.7   221.7   235.3   331.3   391.9   428.8   458.5   494.7   542.2   620.3   878.5  5794.2 18243.7  84176.6    84584
read      454.3   562.9   173.5   237.9   255.9   428.9   494.8   523.9   542.4   565.7   592.5   642.8  1020.9  6942.3 31483.0  12593.2    12492
read      404.4   511.7   160.7   220.3   233.1   334.4   412.4   465.6   507.4   556.1   611.0   683.7  1041.5  5341.9 23555.2  57189.6    57106
read      362.0   326.7   173.5   219.6   231.5   318.1   370.3   402.0   427.3   459.2   502.1   574.7   868.9  4755.1  8653.5  96301.6    96245
read      550.2  1224.0   173.5   254.6   280.1   426.5   483.0   512.6   535.4   562.0   596.6   682.9  4252.8 14410.0 41448.6   6834.8     6791
read      428.1   572.0   160.7   222.0   236.1   342.9   405.8   446.2   478.8   521.3   581.9   715.2  1875.6  6844.2 28157.4  90530.6    90728
read      565.9  1521.2   187.4   264.9   292.0   406.9   454.4   482.2   501.4   526.3   559.7   636.3  4620.0 30770.8 37680.2   5093.4     5151
read      418.9   540.8   160.7   221.5   235.5   337.1   400.1   438.7   470.6   511.1   571.6   692.5  1773.3  6931.2 20118.0  82488.6    82969
read      423.5   397.4   173.5   221.8   236.0   352.0   448.5   512.3   555.4   600.2   650.1   719.4  1126.6  4341.4 12253.6  42612.2    42635
read      378.4   350.9   160.7   223.5   238.2   335.2   391.2   424.6   450.6   483.2   526.9   597.5   903.0  4765.0 11386.8  99168.6    99337
read      385.8   555.9   160.7   222.6   236.8   331.4   388.4   422.4   448.4   480.7   524.5   593.4   867.4  6914.5 30288.8  95506.6    95192
read      382.3   376.2   160.7   219.2   230.8   323.6   393.4   436.8   472.3   515.6   570.6   642.7   912.3  5319.0 13795.6  69212.6    69200
read      405.2   436.7   160.7   219.3   231.6   337.3   423.8   482.1   525.7   572.6   623.0   689.4  1026.6  4560.9 13871.5  49652.2    49459
read      433.1   509.0   160.7   221.6   235.6   366.0   484.2   537.5   569.0   601.4   638.7   694.6  1076.1  4702.6 30776.9  29011.6    29055
read      397.3   481.0   160.7   220.7   233.6   333.5   405.8   453.4   490.3   534.8   591.5   669.9   979.4  5321.8 24226.8  64324.2    64324
read      537.7  1303.3   187.4   261.1   287.3   413.4   464.0   492.7   511.7   536.6   570.8   637.0  3648.1 27982.4 37205.5   5720.8     5705
read      423.6   489.0   160.7   222.5   237.0   342.6   404.6   445.5   478.7   522.3   584.0   722.7  1789.5  6059.3 19248.9  84425.6    84816
read      446.4   583.5   173.5   221.8   236.0   381.2   493.8   538.0   565.5   593.5   631.7   693.7  1343.1  6702.0 30512.8  23706.8    23714
read      375.8   439.2   160.7   218.5   230.0   319.0   380.0   420.0   452.0   493.3   545.5   625.5   913.2  5321.0 14566.7  74037.8    74116
read      446.2   505.9   173.5   224.0   239.1   398.8   497.7   536.6   561.3   587.4   622.6   678.8  1281.8  5918.9 18986.7  19976.0    19948
read      399.3   307.6   160.7   218.2   230.3   336.1   422.7   486.4   531.5   577.2   625.5   686.7   964.1  3475.8  9993.9  44187.0    44213
read      425.2   269.8   160.7   223.9   239.1   398.2   490.8   527.9   549.9   577.2   610.0   661.8   880.3  3773.5  8703.4  19334.2    19454
read      502.5   893.4   173.5   253.7   278.7   423.3   479.9   509.6   532.7   558.3   592.6   660.1  2527.1 11725.4 31993.2   7086.0     7190
read      411.3   374.1   160.7   219.1   231.4   338.9   427.4   492.9   540.1   588.9   643.1   723.8  1258.0  3590.9 14816.0  47570.8    47657
read      409.6   445.8   173.5   218.8   231.1   339.7   428.5   493.0   538.5   585.5   635.1   703.4  1001.3  5562.3 15435.4  44468.8    44399
read      496.6   893.6   173.5   257.8   282.6   414.9   468.8   497.2   517.2   541.7   576.2   632.8  2666.4 11372.5 32455.1   6516.4     6481
read      531.4  1152.4   173.5   257.9   283.3   421.1   477.4   505.4   526.5   548.9   584.7   658.4  3216.4 16033.0 35268.9   5796.8     5807
read      389.8   467.6   160.7   219.2   231.4   326.7   385.6   420.7   449.3   487.7   540.6   631.6  1576.7  7042.0 12785.7  82870.8    83137
read      524.9  1090.9   173.5   238.9   259.5   422.9   490.3   524.1   546.2   575.6   613.0   679.2  3297.9 13725.7 36766.7   9664.8     9580
read      426.0   531.3   173.5   219.0   231.5   346.1   450.5   515.2   554.5   594.7   639.0   708.1  1202.5  6038.1 28817.9  37303.4    37385
read      416.3   357.5   160.7   219.3   231.8   348.9   461.5   524.5   561.2   599.2   640.5   700.5  1012.4  4229.7 10762.3  33710.8    33706
read      415.8   276.6   160.7   220.2   233.1   351.3   456.8   522.6   562.1   603.1   647.5   711.2  1077.0  3631.9  9535.4  35337.4    35204
read      391.2   369.9   160.7   216.8   229.0   328.7   407.5   465.6   511.1   560.4   613.3   679.3   898.7  3457.2 15815.9  50324.6    50438
read      392.8   360.0   160.7   216.7   228.8   328.9   409.4   469.1   515.1   564.3   617.1   683.3   943.6  3411.2 10940.7  48969.8    48878
