Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1684884564486
Timestamp end: 1684886364923

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      411.8   360.5   173.5   256.4   281.0   391.1   427.5   448.6   464.0   484.4   510.4   557.9   692.7  5668.2 15158.5   6767.4     6791
read      350.5   172.9   160.7   218.9   231.2   320.4   375.1   407.8   432.6   463.0   502.1   562.6   701.0  1477.1  6929.3  90791.7    90728
read      413.2   408.0   173.5   265.2   292.4   386.0   419.4   438.7   456.0   474.2   503.5   551.3   702.1  7315.1 12404.5   5137.7     5151
read      354.6   166.3   160.7   219.1   231.5   322.7   381.0   415.8   441.6   472.5   514.1   577.4   712.3  1467.9  6356.6  82931.4    82969
read      394.9   249.5   160.7   223.3   238.5   351.4   434.2   486.0   521.1   557.7   597.5   653.8   800.2  1852.3  8954.9  42659.6    42635
read      349.6   151.1   160.7   221.1   234.6   323.1   374.3   404.7   428.6   457.1   494.7   553.3   691.7  1130.4  5521.7  99388.2    99337
read      349.6   180.8   160.7   219.9   232.6   320.7   373.9   405.0   429.2   458.0   495.8   553.9   691.7  1515.3  8235.2  95196.1    95192
read      362.9   191.7   160.7   219.3   232.0   325.8   390.1   428.9   459.2   495.7   541.1   602.6   734.3  1425.0  7363.2  69239.8    69200
read      381.5   218.5   160.7   220.4   233.9   338.5   415.0   463.1   499.2   538.9   582.3   636.8   772.3  1731.7  8975.0  49373.8    49459
read      402.0   221.8   160.7   223.6   238.8   363.6   463.2   508.6   535.7   564.7   596.6   641.3   760.1  2124.2  9185.4  29066.6    29055
read      368.7   217.8   160.7   220.2   233.5   330.9   398.0   438.4   469.3   506.5   550.8   614.0   741.4  1278.2  7970.4  64358.4    64324
read      419.1   354.0   173.5   264.6   291.4   395.5   432.1   453.9   468.5   490.4   518.2   567.7   710.6  6352.4 13063.8   5713.6     5705
read      350.7   189.9   160.7   218.7   230.8   318.5   375.2   409.8   435.3   466.2   505.8   567.3   702.9  1339.0  6380.2  84705.9    84816
read      409.2   241.1   160.7   225.4   241.6   381.9   475.5   513.7   537.4   563.7   592.9   637.6   745.1  2502.5  9382.7  23733.0    23714
read      358.0   178.5   160.7   219.3   231.9   323.7   384.9   422.1   450.2   484.2   528.1   588.2   720.4  1268.2  7039.0  74235.5    74116
read      410.0   235.6   160.7   227.5   243.8   397.0   476.0   508.7   530.2   552.4   582.7   627.1   728.4  1916.8  9871.2  20016.0    19948
read      389.2   201.0   160.7   222.4   237.3   347.6   429.5   480.8   516.7   553.5   592.8   645.4   765.5  1401.7  7974.4  44098.3    44213
read      412.4   271.6   160.7   227.1   243.5   398.8   475.9   508.1   529.7   551.7   582.3   627.3   733.1  2992.4 12564.9  19401.5    19454
read      418.0   355.4   187.4   256.6   282.5   401.2   440.7   463.5   480.2   500.6   529.1   575.3   698.5  4049.3 13780.7   7163.0     7190
read      390.6   218.1   160.7   223.1   238.1   352.6   430.0   475.6   509.2   545.8   587.3   641.6   778.8  1574.6  9633.3  47503.1    47657
read      382.6   207.3   160.7   220.4   234.2   340.1   420.5   471.8   508.2   545.1   584.9   636.7   752.4  1314.1  8322.9  44331.5    44399
read      432.1   414.1   173.5   267.1   296.0   406.7   445.1   466.4   484.1   504.8   534.8   583.0   723.6  7727.7 12878.7   6542.8     6481
read      426.7   362.0   187.4   268.3   298.7   402.9   439.2   461.6   477.7   499.3   528.8   578.8   724.9  5105.5 13109.7   5812.4     5807
read      352.3   183.1   160.7   219.3   231.6   319.9   377.4   412.2   437.5   469.4   510.2   572.8   697.1  1349.8  8055.2  82924.0    83137
read      420.6   280.0   173.5   247.1   269.4   411.0   455.8   479.2   496.7   516.6   543.4   587.1   703.5  3917.3 12421.0   9586.2     9580
read      407.0   236.7   173.5   228.3   245.3   379.7   454.4   496.8   525.8   556.5   591.6   643.0   787.5  1691.2  8450.5  37391.9    37385
read      403.6   236.2   173.5   225.3   241.5   371.9   453.4   498.6   528.2   559.3   593.0   642.6   772.0  1958.4  9394.4  33831.6    33706
read      399.0   238.4   160.7   223.8   239.3   361.2   448.3   498.4   529.8   561.8   596.0   645.0   763.0  1598.9 10873.7  35216.2    35204
read      376.8   215.3   160.7   219.6   232.8   334.9   409.8   457.9   494.0   533.7   576.9   631.7   744.7  1284.3  8611.5  50569.9    50438
read      380.0   227.8   160.7   220.3   233.7   336.7   413.1   463.7   501.2   540.3   583.2   637.6   753.3  1281.2  9378.5  48799.0    48878
read      384.8   219.7   160.7   220.6   234.4   341.7   424.0   475.9   512.2   548.1   587.5   638.6   754.3  1453.5  9516.3  42639.9    42682
read      403.7   229.7   160.7   223.7   238.9   367.1   465.7   510.2   537.5   566.7   599.3   644.8   763.4  1928.9  9876.3  27472.2    27416
read      363.0   198.7   160.7   219.1   231.4   324.2   389.8   430.2   461.7   499.6   545.2   607.3   732.6  1379.4  8837.0  64404.6    64424
read      364.8   189.0   160.7   219.4   232.3   326.9   393.1   433.4   464.9   503.4   547.9   609.1   734.8  1386.1  6856.7  64408.4    64364
read      415.6   374.6   173.5   266.1   295.3   394.1   429.5   450.7   465.8   487.1   514.4   562.0   690.0  5183.4 16077.1   5480.7     5481
read      418.4   241.5   173.5   232.1   250.2   396.0   473.1   511.8   536.9   564.5   595.5   644.1   770.6  2679.8  9244.3  26190.1    26227
read      413.8   230.2   173.5   228.4   245.4   388.3   472.9   513.2   538.7   566.6   597.5   643.5   761.7  2479.2  8109.7  26566.0    26586
read      350.9   197.3   160.7   218.9   231.2   319.4   374.5   408.0   433.4   464.6   504.6   566.3   693.2  1455.3  8782.6  86225.2    86286
read      403.3   222.0   160.7   223.6   239.1   375.2   471.4   510.4   533.9   559.3   589.2   633.8   738.2  1396.6 10680.2  24437.6    24452
read      402.2   257.9   160.7   223.1   238.3   366.9   465.2   508.1   533.9   561.3   591.6   636.6   743.9  2371.8  9333.7  26818.0    26832
read      401.3   244.5   160.7   222.4   237.4   360.9   460.4   506.2   533.6   562.5   593.9   640.7   756.1  2717.1  9438.9  29776.2    29795
read      382.0   210.6   160.7   220.1   233.7   338.8   416.9   468.0   505.0   543.4   584.7   638.3   758.2  1592.9  8037.8  46204.1    46224
read      352.1   178.3   160.7   219.0   231.3   320.3   377.3   411.6   436.8   468.1   508.0   570.4   699.3  1436.9  7432.5  84786.8    84587
read      365.6   189.1   160.7   219.4   232.1   326.8   393.5   434.1   465.9   504.2   549.4   611.5   737.3  1502.5  7575.2  63482.6    63389
read      380.1   188.9   160.7   220.1   233.7   337.4   416.3   466.4   503.4   542.0   583.8   637.3   753.2  1245.1  7653.3  47059.0    46953
read      349.6   176.5   160.7   219.2   231.7   319.5   374.0   406.2   431.1   461.3   500.4   560.9   694.5  1282.7  7587.1  90735.6    90536
read      426.0   314.0   173.5   237.4   256.5   416.4   470.9   498.8   518.1   540.2   568.7   611.9   731.8  4933.4 11805.2  12521.1    12508
read      401.7   228.7   160.7   225.2   241.1   367.2   447.1   494.8   527.4   561.8   599.5   652.7   787.2  1847.5  8646.9  38523.1    38491
read      348.4   163.4   160.7   220.7   233.7   320.5   372.3   403.2   427.2   455.9   493.1   549.3   686.6  1450.9  5323.6  97785.5    97806
read      425.9   313.0   173.5   240.5   260.7   416.5   468.7   495.5   513.4   535.8   563.5   608.5   732.6  4628.6 12691.0  11879.8    11813
read      400.8   217.4   160.7   224.4   240.1   366.7   446.6   493.8   526.2   559.9   597.0   651.0   785.8  2095.6  7742.5  39605.7    39665
read      377.7   195.8   160.7   220.6   234.5   337.1   409.9   456.4   491.8   531.2   575.5   632.2   757.9  1515.3  7308.5  53632.0    53571
read      371.3   195.9   160.7   221.3   235.5   332.7   399.7   440.7   472.1   510.5   556.4   618.7   749.3  1702.4  6452.3  63275.3    63215
read      354.1   184.0   160.7   219.3   231.8   320.6   379.2   415.5   442.3   474.8   517.5   579.7   705.2  1254.7  7751.5  78787.4    78767
read      417.3   321.9   173.5   249.4   272.9   402.9   445.2   467.3   484.8   504.2   532.8   578.5   692.5  4554.8 13095.3   8652.5     8615
read      364.9   202.4   160.7   220.0   233.0   328.6   393.1   432.3   462.5   498.6   543.5   605.1   730.6  1380.7  8082.3  67792.4    67903
read      412.7   250.2   173.5   229.8   246.6   406.4   470.7   500.2   520.4   542.5   571.8   614.6   716.9  2842.1 11425.1  16439.2    16398
read      376.3   181.3   160.7   220.7   234.6   336.2   410.3   457.1   492.4   532.0   576.3   632.6   745.3  1157.7  7331.1  53411.1    53434
read      391.6   203.2   160.7   221.2   235.6   347.3   438.4   493.8   528.6   563.2   599.7   648.7   765.5  1219.5  8141.1  37979.2    38068
read      416.6   264.3   173.5   248.4   271.5   405.9   449.5   471.5   490.3   509.2   537.9   581.8   688.4  4042.1 12053.9   9107.7     9130
read      360.6   191.9   160.7   219.0   231.4   322.9   386.7   426.1   456.1   492.2   536.6   596.3   725.4  1678.5  7795.1  68990.5    69227

Total QPS = 49314.4 (88766008 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 21925203729 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.23%,100.00%
