Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1684927215426
Timestamp end: 1684929015912

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      342.4   319.0   160.7   211.2   223.0   300.6   348.8   380.9   405.5   437.4   480.0   544.4   749.5  4312.2 10418.3  87536.5    87619
read      342.9   403.9   160.7   211.5   223.4   301.7   347.9   376.9   399.6   428.2   465.8   527.7   722.4  5647.0 13809.3  99091.9    99068
read      353.3   315.9   160.7   212.0   223.8   303.8   361.8   402.7   436.1   473.3   516.4   574.8   847.6  3906.4 10228.4  51291.0    51267
read      478.5  1145.5   160.7   220.1   233.6   363.9   428.3   463.3   489.2   519.4   557.8   626.7  3640.0 17236.1 39659.4  11890.1    11822
read      361.5   418.8   160.7   211.5   223.6   306.7   356.4   387.0   410.3   440.7   484.3   558.8  1555.2  5661.2 14341.3  97400.0    97494
read      340.7   378.7   160.7   210.5   222.3   300.2   346.0   374.2   396.6   424.7   462.8   525.1   720.4  4696.5 13638.8  97305.2    97350
read      350.1   334.5   160.7   210.6   222.5   301.4   357.1   396.5   428.0   464.7   507.5   567.7   814.0  3578.3 13601.4  55441.1    55460
read      339.7   326.4   160.7   209.9   221.7   297.3   345.2   376.2   401.0   432.4   473.0   537.8   733.5  4476.5  9706.0  85922.8    85984
read      339.0   353.6   160.7   209.3   221.0   297.0   344.6   375.1   399.8   431.2   471.7   535.4   704.5  4900.9 13077.0  82100.9    82043
read      355.4   399.5   160.7   210.1   221.9   299.9   356.9   397.7   430.0   467.6   509.9   570.8   959.0  4513.0 13661.6  52894.8    52873
read      444.2   977.0   160.7   214.3   227.1   355.3   423.0   460.1   487.3   519.1   557.7   618.2  2191.6 16885.3 38288.1  13840.6    13911
read      352.1   345.0   148.8   209.5   221.4   300.3   359.2   401.0   433.3   468.7   508.7   565.6   906.4  4027.5 12004.4  49863.5    49984
read      444.8  1018.0   173.5   222.4   237.1   350.6   402.3   431.3   452.0   474.3   505.0   562.4  2871.3 13472.3 37532.9   9292.0     9274
read      424.0   660.7   160.7   213.0   225.5   345.9   429.3   472.1   503.5   546.2   615.6   727.0  1337.5  8146.1 31284.8  27260.3    27187
read      445.0   784.6   160.7   214.1   227.6   360.7   440.0   490.3   527.2   567.5   612.5   680.9  1984.2 10484.2 35420.2  18744.2    18735
read      339.6   321.5   160.7   209.3   221.0   296.3   343.7   374.1   399.4   431.8   474.7   541.3   903.2  3608.3 12629.9  86470.0    86505
read      329.1   247.1   160.7   208.3   220.0   293.8   338.7   367.0   389.5   418.3   458.3   520.7   720.5  3099.0  7662.1  93021.7    93039
read      338.8   316.0   160.7   208.9   220.6   296.4   345.1   378.2   404.2   438.4   482.8   545.0   735.9  3480.6 12056.3  75935.2    75999
read      402.4   525.2   160.7   211.9   223.8   311.8   393.0   437.4   464.8   494.2   531.0   596.0  2372.8  7211.8 11661.9  32348.2    32324
read      363.1   392.0   160.7   210.0   222.2   302.9   353.6   387.1   413.5   447.7   493.8   574.5  1613.6  4569.8 11451.7  84291.1    84255
read      343.9   339.5   160.7   209.5   221.5   299.9   348.5   381.3   406.6   439.6   483.6   547.9   830.8  3878.2 13376.2  81624.4    81759
read      353.9   333.5   160.7   209.9   221.7   301.8   373.4   420.4   450.4   481.1   514.9   563.6   744.0  4005.8 12417.7  37330.0    37291
read      350.0   316.0   160.7   210.3   222.3   302.9   360.8   401.2   433.6   470.6   513.2   572.6   776.9  3441.9 12003.6  53836.2    53818
read      357.2   253.2   160.7   211.7   223.4   310.8   392.2   434.2   459.3   485.8   516.0   562.4   750.6  3299.0  9446.7  30332.9    30297
read      355.9   299.4   160.7   210.8   222.6   307.3   386.7   430.2   456.7   483.6   512.8   557.1   720.3  3559.8 10657.5  31506.9    31569
read      354.7   327.4   160.7   210.5   222.3   303.3   372.3   419.7   450.9   482.8   517.9   569.3   743.4  3753.1 11579.4  38857.6    38927
read      438.5   932.0   160.7   220.9   235.2   358.2   417.5   448.9   469.6   495.0   527.9   584.6  2271.1 11020.2 36586.6  10645.5    10652
read      347.7   324.7   160.7   210.3   222.6   302.6   348.1   377.4   400.6   431.1   471.8   542.2  1323.0  3932.8 11586.9  97965.8    98119
read      355.0   352.0   160.7   213.2   225.3   306.8   366.3   408.3   440.3   475.5   515.7   571.6   742.9  3809.3 10974.4  48217.9    48176
read      358.9   391.4   160.7   211.6   223.5   308.4   383.5   428.3   456.5   485.8   518.7   567.0   769.7  3641.9 12939.8  34930.5    34929
read      339.1   326.7   160.7   209.4   221.2   297.1   345.8   379.9   407.0   442.6   487.4   547.1   700.9  3193.3 12388.7  69650.3    69735
read      444.9   807.6   160.7   214.1   227.5   360.8   438.9   486.4   523.6   569.5   621.3   694.9  1773.2  9958.0 35330.3  20765.2    20753
read      351.5   340.5   160.7   211.1   223.4   306.8   357.9   390.9   417.0   450.1   493.8   564.4   899.8  4092.9 14218.4  84589.0    84642
read      357.6   371.3   160.7   210.7   222.6   303.4   368.8   415.3   447.8   481.7   519.6   574.4   801.7  4665.9 12094.2  42294.1    42333
read      342.4   282.5   160.7   209.6   221.4   298.7   350.7   387.3   416.8   453.5   497.4   556.0   728.6  3472.1 10020.0  61405.5    61587
read      338.8   353.6   160.7   209.2   221.1   297.1   345.5   377.7   403.1   435.7   478.1   539.7   714.3  3670.4 13311.3  78073.1    77998
read      309.9   140.1   148.8   206.3   217.7   286.8   328.7   355.0   374.3   399.7   433.1   481.2   570.2   997.4  5401.3  97751.8    97625
read      349.8   201.6   160.7   214.3   226.6   324.6   397.0   426.6   444.8   463.1   486.3   519.5   608.4  1788.4  8021.4  23757.2    23781
read      322.3   150.7   160.7   206.9   218.9   293.1   342.1   374.2   400.3   432.7   469.6   515.4   601.0  1202.7  6256.6  66709.1    66723
read      341.8   186.9   160.7   210.3   222.8   309.7   382.9   420.6   443.2   464.8   489.9   524.0   603.3  1532.4  8138.0  31029.3    31016
read      333.0   201.3   160.7   208.0   220.2   299.3   356.4   396.2   425.6   456.1   488.0   528.9   615.1  1339.1  8346.7  47406.6    47394
read      314.1   160.9   160.7   206.9   218.8   288.7   331.5   358.8   379.6   405.3   441.0   493.4   593.9  1194.0  7078.0  95387.7    95335
read      349.2   316.5   173.5   244.0   262.4   328.4   351.1   365.0   373.7   389.5   407.9   451.8   572.2  5366.5 11911.5   5268.5     5252
read      332.9   183.1   160.7   209.2   221.7   304.0   355.6   388.5   413.3   443.0   477.8   525.5   631.8  1645.5  7753.3  65800.0    65908
read      351.3   256.1   160.7   219.1   230.8   340.7   393.7   416.3   430.6   447.0   465.3   496.5   572.0  2271.5 11511.5  17010.5    16889
read      336.1   248.6   160.7   208.8   221.1   302.0   361.4   401.8   429.6   457.1   486.6   525.1   611.9  2015.1 10456.9  43016.6    42912
read      308.0   138.1   148.8   206.0   216.9   284.7   326.1   351.9   371.7   396.7   429.8   477.6   568.1  1071.0  4691.9  99928.4    99898
read      348.4   201.0   160.7   213.4   225.6   318.4   394.2   427.8   447.7   467.0   491.6   526.1   608.1  1849.5  9002.0  26495.0    26385
read      352.0   232.0   160.7   215.9   228.0   329.8   399.9   428.9   447.0   465.1   488.4   520.8   602.8  1438.1  8731.7  22719.4    22616
read      337.7   189.1   160.7   209.4   221.8   302.5   361.6   402.1   432.3   463.4   497.1   542.1   652.3  1330.7  7324.8  50545.9    50605
read      318.5   155.3   148.8   207.9   219.9   291.5   335.7   364.1   386.6   414.5   451.5   503.3   617.9  1324.0  6485.2  90347.5    90283
read      347.3   203.9   160.7   213.4   225.7   318.2   392.2   425.5   445.5   465.1   489.1   521.7   594.9  1682.3  8087.6  26282.9    26273
read      335.5   177.8   160.7   209.1   221.5   301.8   359.6   399.9   429.8   460.5   493.3   536.3   628.4  1245.7  7581.2  48477.7    48521
read      345.4   156.4   160.7   211.7   224.2   311.2   383.4   425.4   450.6   475.4   502.3   541.3   632.4  1503.0  6024.3  34127.1    34058
read      318.1   149.2   160.7   206.3   217.9   291.3   338.0   368.0   391.7   420.9   457.1   502.6   587.0  1249.0  5796.2  75624.8    75648
read      350.2   219.0   160.7   216.9   228.6   333.9   394.3   419.6   435.0   452.9   471.1   503.2   582.6  2571.6  9886.1  19415.2    19482
read      347.8   204.4   160.7   220.5   233.2   340.4   387.1   407.6   421.4   435.3   455.4   482.8   550.5  1711.6  8509.8  15015.8    15054
read      317.2   284.5   148.8   206.0   217.5   290.9   337.4   367.3   390.7   419.3   454.9   499.5   582.7  1071.8  6274.2  75687.2    75754
read      342.6   280.6   173.5   245.0   263.5   324.1   344.4   357.7   366.9   377.5   396.8   435.9   546.9  4646.5 10029.9   5175.0     5187
read      361.6   201.5   173.5   225.7   243.4   350.8   399.1   421.7   435.9   452.7   469.6   501.3   586.0  2666.8  9044.5  17554.1    17656
read      309.8   150.2   160.7   206.3   217.7   286.8   329.0   355.3   374.7   400.3   433.8   482.0   569.1   947.4  4472.4  96359.7    96343
read      338.1   219.3   148.8   209.6   222.0   304.4   370.2   411.0   437.1   462.0   489.0   524.3   600.6  1422.9  9204.1  36646.4    36665
read      311.7   152.7   148.8   205.4   216.2   286.3   330.3   358.4   380.1   407.3   443.8   492.0   576.0  1054.8  5731.2  85134.1    85269
read      340.8   189.6   160.7   210.5   222.9   308.7   379.9   417.9   441.0   462.9   487.8   520.0   591.8  1915.2  7975.2  31534.7    31525
read      324.2   157.9   160.7   206.7   218.8   294.3   344.1   377.6   403.9   435.8   471.5   513.9   600.5  1407.9  5817.0  61721.6    61798
read      348.5   232.4   160.7   223.5   238.6   341.8   380.2   397.4   409.3   423.7   439.1   467.4   544.6  2748.5 10871.2  12231.7    12253
read      349.0   207.0   160.7   214.1   227.5   327.6   388.6   418.5   437.1   456.8   479.1   511.9   611.4  1721.8  8727.1  25679.1    25710
read      318.3   142.6   148.8   206.5   218.3   292.3   338.4   367.4   390.2   418.4   454.7   502.5   594.2  1240.7  5396.8  79993.4    79937
read      351.9   308.4   173.5   237.9   257.1   334.3   360.2   373.0   384.5   397.0   415.8   453.6   569.6  5283.2 12525.3   7224.4     7271
read      313.9   153.6   148.8   206.1   217.4   288.4   332.7   360.9   383.0   410.2   446.1   494.5   584.0  1215.7  6110.6  85858.6    85861
read      312.7   146.9   148.8   206.4   217.9   287.8   331.2   358.8   379.8   405.6   441.4   491.5   583.3  1054.8  5660.9  91161.5    91467
read      319.6   152.2   160.7   206.5   218.4   292.5   339.7   370.5   395.4   425.8   462.3   506.9   589.3  1053.8  6032.0  72243.7    72217
read      343.3   190.0   160.7   211.2   223.6   312.0   383.7   420.8   443.4   465.1   490.3   524.5   607.1  1469.3  9014.5  31130.2    31080
read      318.6   281.6   148.8   206.4   218.1   291.5   338.4   368.4   392.3   421.6   457.8   503.4   588.5  1294.5  5887.5  76719.1    76878
read      317.2   170.1   148.8   206.5   218.2   290.4   336.3   365.5   388.3   416.3   452.2   500.2   590.9  1342.7  7056.0  84603.0    84584
read      355.3   292.9   160.7   224.8   240.5   344.9   383.4   400.9   414.2   428.5   447.3   473.3   553.3  3963.6 14353.7  12462.0    12492
read      336.6   178.4   160.7   209.7   222.4   310.4   364.3   397.1   422.1   450.5   482.8   526.0   622.7  1342.0  7654.2  57085.9    57106
read      309.4   156.6   148.8   205.8   216.8   286.0   327.7   354.0   373.7   399.0   432.4   480.3   571.1  1048.8  5827.8  96141.6    96245
read      346.0   291.6   173.5   239.6   258.0   329.2   353.9   367.3   376.4   389.9   403.4   435.3   541.8  4165.0 10951.5   6742.0     6791
read      310.5   164.1   160.7   205.3   216.1   285.7   328.5   355.6   375.8   401.7   435.7   484.0   572.4  1274.2  7669.3  90691.0    90728
read      345.6   379.9   173.5   241.6   260.5   320.8   341.6   353.9   363.5   373.0   392.2   429.6   548.2  6683.7 13546.4   5169.3     5151
read      317.0   160.6   160.7   206.4   218.1   290.4   336.0   365.1   387.8   415.6   451.4   499.3   592.4  1281.6  6920.8  82774.3    82969
read      336.7   180.2   160.7   209.2   221.6   303.6   364.2   405.2   434.0   462.3   492.7   532.6   620.8  1169.3  7627.9  42632.4    42635
read      308.3   142.9   148.8   205.8   216.8   285.3   326.3   352.0   371.6   396.4   429.2   476.6   569.1  1124.8  5634.6  99271.7    99337
read      309.1   167.0   148.8   205.5   216.2   285.3   328.1   354.7   374.3   399.8   433.2   481.5   568.6   857.4  5703.1  95239.0    95192
read      321.4   165.5   160.7   206.7   218.7   292.9   340.9   372.3   397.6   429.0   465.7   509.6   592.9  1219.3  7597.0  69186.4    69200
read      331.6   201.2   160.7   208.0   220.2   298.8   354.7   393.2   421.8   452.4   484.8   526.0   615.1  1377.3  7569.0  49456.4    49459
read      342.8   231.0   160.7   210.9   223.3   311.2   383.8   419.6   441.0   461.8   486.1   518.2   593.5  1611.1  8771.4  29174.2    29055
read      322.9   152.1   160.7   206.9   219.0   293.9   343.0   375.3   401.9   434.1   471.0   516.3   600.9  1079.7  5827.7  64144.0    64324
read      344.1   299.4   173.5   243.4   262.6   326.8   347.0   360.2   368.5   379.0   396.2   429.4   546.0  4136.0 12102.0   5701.2     5705
read      317.7   140.7   160.7   207.6   219.9   292.6   338.1   366.7   389.0   416.3   451.5   498.6   587.5  1128.7  5639.8  84602.1    84816
read      352.4   209.3   160.7   216.2   228.5   327.4   397.8   427.9   446.5   465.1   488.8   522.2   613.7  2132.8  9582.5  23711.2    23714
read      319.2   163.9   160.7   206.1   217.7   291.7   338.9   369.0   393.2   422.9   459.0   504.1   590.5  1412.7  6703.7  73959.1    74116
read      352.0   239.1   160.7   218.3   230.0   335.7   396.7   422.1   437.7   455.6   474.6   506.1   589.8  1946.2  7992.9  19940.7    19948
read      336.6   184.4   160.7   209.5   221.9   302.9   362.7   404.0   432.8   461.7   492.0   531.7   622.5  1328.0  8517.1  44356.2    44213
read      351.6   218.1   160.7   218.0   229.7   336.1   395.2   420.1   435.4   453.2   471.3   503.6   581.8  3588.1  8123.2  19424.0    19454
read      350.9   303.1   160.7   238.6   257.5   334.5   361.1   374.2   386.4   399.0   418.7   453.5   553.3  4701.2 11012.4   7222.5     7190
read      342.6   191.8   160.7   210.4   223.2   313.7   372.1   408.0   433.7   461.4   492.5   534.9   640.9  1531.9  7791.4  47499.0    47657
read      337.7   191.8   160.7   209.2   221.7   304.7   364.9   405.2   433.5   462.3   493.2   533.8   623.2  1441.9  7733.9  44394.0    44399
read      349.7   302.8   173.5   239.9   259.2   331.8   356.5   369.5   379.9   394.0   412.9   455.8   580.9  4635.9 12328.0   6457.5     6481
read      347.8   343.0   173.5   242.7   261.5   328.0   350.5   364.0   372.5   386.7   402.9   442.0   552.2  5089.6 13118.5   5803.8     5807
read      316.7   165.8   160.7   206.5   218.2   291.0   336.4   365.3   387.9   415.6   451.2   498.6   587.2   960.3  7617.7  82973.2    83137
read      352.7   280.5   173.5   231.2   249.2   341.6   372.7   389.8   400.8   416.0   433.6   467.4   562.1  3683.9 13416.4   9577.6     9580
read      350.5   188.4   160.7   213.5   227.0   327.9   386.0   419.6   442.2   465.9   493.6   532.7   626.1  1421.3  8107.7  37462.9    37385
read      348.2   199.0   160.7   212.6   225.8   323.2   383.9   418.7   441.2   463.7   489.8   525.8   618.0  1586.4  8394.1  33692.3    33706
read      346.5   201.4   160.7   211.7   224.9   319.6   381.3   416.8   440.3   464.1   491.0   528.1   618.5  1732.7  8947.8  35208.0    35204
read      335.7   171.8   160.7   209.3   221.8   306.2   361.5   398.0   425.3   455.1   487.8   530.2   624.5  1387.8  7683.5  50360.4    50438
read      340.1   166.1   160.7   210.5   223.2   307.8   366.1   405.2   434.4   464.5   497.8   541.3   636.9  1409.1  6739.7  48766.6    48878
read      338.7   166.2   160.7   210.0   222.6   306.4   367.4   408.5   436.7   464.8   495.3   535.8   626.5  1249.8  7342.5  42776.7    42682
read      350.6   193.9   160.7   214.6   226.9   320.9   393.3   426.9   447.1   467.0   493.0   531.7   643.0  1783.0  9387.3  27453.0    27416
read      330.6   315.5   160.7   209.0   221.4   300.4   351.1   385.1   411.1   442.5   478.6   526.1   627.8  1275.6  7768.3  64376.6    64424
read      329.6   161.2   160.7   209.0   221.4   299.4   350.5   384.8   410.9   442.0   478.6   526.3   628.3  1322.1  5854.5  64445.0    64364
read      355.7   320.7   173.5   245.6   265.2   331.9   355.4   369.0   379.8   395.3   418.9   471.4   628.1  5172.5 12814.0   5425.8     5481
read      374.8   224.4   160.7   222.0   237.4   352.1   413.2   444.4   464.8   489.0   518.7   571.4   729.3  2124.7  9398.0  26222.4    26227
read      366.5   181.0   160.7   220.5   235.5   346.2   407.5   438.3   458.3   480.2   506.7   550.1   670.7  1544.2  7099.1  26566.3    26586
read      316.4   153.5   160.7   207.0   218.8   289.7   334.2   362.8   385.2   413.3   450.3   500.4   603.2  1294.7  5885.8  86528.6    86286
read      351.3   208.9   160.7   215.3   227.5   324.7   398.5   429.5   448.4   467.3   492.0   527.4   608.7  1583.3  9832.5  24536.6    24452
read      355.0   215.1   160.7   215.1   227.7   326.7   399.6   432.7   452.6   472.6   498.4   537.2   637.4  1921.7  9526.9  26736.1    26832
read      347.3   194.0   160.7   212.6   225.1   315.3   390.7   428.0   450.0   471.4   497.4   534.0   621.8  1381.5  9510.5  29732.1    29795
read      339.6   187.6   160.7   210.1   222.7   305.6   365.6   406.7   435.9   465.7   498.2   540.7   635.6  1350.5  7688.9  46201.4    46224
read      318.9   154.6   148.8   207.3   219.4   292.4   338.0   367.2   390.2   418.6   455.4   504.4   600.0  1143.6  6324.0  84584.5    84587
read      331.1   183.0   148.8   209.9   222.5   300.6   350.5   384.8   411.7   444.2   481.6   527.6   619.1  1232.0  8077.6  63429.0    63389
read      334.1   155.2   160.7   209.2   221.7   302.5   359.3   399.0   428.2   458.0   489.5   529.4   614.5  1202.4  5956.7  47047.3    46953
read      313.8   153.5   160.7   206.4   217.9   288.8   332.6   360.3   381.5   407.7   443.6   493.4   585.3  1292.5  5420.3  90450.7    90536
read      353.9   244.3   160.7   223.8   239.0   345.7   384.5   402.6   416.2   430.3   450.6   481.8   562.5  3791.1  9288.6  12582.9    12508
read      345.6   204.4   160.7   211.8   224.8   320.6   380.1   415.3   438.7   463.2   490.7   527.8   617.7  1262.0  8747.5  38460.5    38491
read      309.8   146.5   160.7   206.3   217.7   286.4   327.6   353.5   373.2   398.9   432.3   480.8   572.6  1147.3  6473.2  97789.4    97806
read      356.1   246.9   160.7   225.3   241.2   347.2   384.6   402.3   416.1   430.7   451.2   481.9   576.8  3967.4  9624.3  11795.0    11813
read      348.4   195.4   160.7   212.2   225.3   322.7   383.0   418.5   442.7   467.8   496.1   535.0   632.9  1292.1  6399.4  39548.7    39665
