Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1684886653440
Timestamp end: 1684888453876

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      404.2   482.9   173.5   223.2   237.3   340.0   413.6   459.5   494.9   536.1   585.6   660.2  1081.9  5944.0 20332.7  60289.1    60154
read      435.5   404.8   173.5   226.6   242.0   390.9   488.2   528.3   553.1   581.5   617.7   677.5  1074.4  5495.2 15473.1  22952.5    22964
read      573.4  1395.7   173.5   238.7   259.8   423.4   484.4   516.2   538.7   566.3   603.1   686.4  4798.7 26362.7 37827.9   8231.3     8172
read      440.4   483.4   173.5   221.9   236.3   375.2   477.0   524.3   554.8   589.5   633.1   715.5  1396.8  5724.8 16037.5  27737.5    27652
read      406.7   332.0   160.7   220.9   234.2   348.7   443.4   497.6   531.8   567.4   608.9   674.2  1005.0  3810.0 10802.6  37566.6    37594
read      435.7   480.0   173.5   224.5   238.9   380.9   487.6   530.3   556.8   585.2   620.6   677.3  1145.7  5727.1 24179.1  24286.8    24367
read      421.4   425.9   160.7   221.5   235.2   356.0   459.1   513.7   546.3   581.8   622.8   684.7  1107.8  5502.8 14585.6  33741.1    33771
read      381.8   489.5   160.7   221.3   234.7   329.5   390.3   426.9   454.9   489.1   534.5   606.1   894.3  5502.2 26736.8  84888.8    84944
read      376.7   402.7   173.5   221.5   234.6   325.9   386.2   423.4   452.1   487.4   534.0   608.1   908.6  5495.2 14139.8  85777.7    85666
read      408.5   465.4   160.7   222.7   236.5   342.7   425.1   476.0   514.7   557.6   606.6   675.5  1054.5  5337.8 19251.7  51916.6    51918
read      416.5   405.8   173.5   221.9   235.8   356.2   453.5   506.1   538.4   572.9   613.7   676.9  1064.8  4611.0 15425.1  34505.9    34406
read      427.6   440.9   173.5   223.9   238.6   369.3   479.4   528.2   558.3   589.9   628.1   685.8  1029.6  4295.3 18190.8  28596.5    28664
read      419.9   353.5   160.7   224.2   238.5   356.4   454.4   512.5   548.5   586.4   629.3   691.0  1081.9  4731.0  9881.3  38362.4    38289
read      438.7   436.2   173.5   229.3   245.8   403.3   488.8   525.7   549.0   578.5   614.5   672.8  1050.8  4718.2 16992.7  20669.7    20658
read      566.7  1092.8   173.5   232.8   252.9   444.9   537.5   582.5   612.8   646.0   692.1   800.4  4035.9 14475.0 32445.2  13868.9    13840
read      400.9   484.7   160.7   225.4   240.2   340.7   398.9   433.9   461.8   496.5   543.5   629.1  1602.5  5778.5 24985.9  93613.0    93419
read      389.8   454.1   160.7   224.9   240.0   341.6   399.5   434.2   461.5   495.2   540.5   619.6   934.8  5493.0 18626.5  98243.3    98284
read      388.2   483.7   173.5   221.7   235.1   330.6   395.7   435.7   467.4   506.4   556.7   630.5   917.0  6184.6 29270.5  71435.7    71313
read      424.4   406.3   160.7   223.3   237.4   352.4   446.3   506.4   546.1   587.1   633.7   712.8  1337.9  4790.1 13140.8  42040.2    42089
read      411.9   420.1   173.5   222.8   236.7   343.7   429.9   487.0   528.0   571.2   618.7   685.3  1093.9  5336.7 12715.4  46466.1    46458
read      432.1   474.3   173.5   224.4   239.3   369.9   476.0   527.5   558.6   591.2   630.5   690.9  1072.2  5511.0 27937.2  30739.2    30755
read      426.9   450.6   173.5   223.7   238.4   357.1   447.7   503.4   541.2   581.6   628.6   702.7  1277.2  5744.1 13959.9  42980.6    42889
read      394.4   416.5   160.7   226.5   241.5   342.2   402.8   440.0   468.7   504.6   552.8   636.6  1035.3  5925.7 13756.8  93490.3    93552
read      409.6   486.8   160.7   226.5   241.2   346.1   420.1   465.5   500.6   542.2   593.6   673.2  1067.7  6097.3 24072.1  65566.4    65694
read      462.4   410.5   173.5   231.6   248.0   397.4   513.1   565.5   598.1   633.8   680.4   773.0  1365.7  5094.7 10652.7  29588.6    29574
read      418.3   389.0   173.5   225.9   240.5   350.6   435.9   488.9   528.3   573.2   626.0   706.5  1213.0  5157.1 11268.2  51339.9    51355
read      407.4   486.2   160.7   224.9   239.1   340.2   412.1   458.1   493.2   535.8   589.3   674.9  1192.5  6269.1 20980.3  67409.0    67361
read      457.8   499.6   173.5   234.3   250.7   425.5   500.6   535.2   559.0   586.9   625.0   691.0  1308.8  5785.2 25243.5  16300.8    16287
read      398.4   429.9   160.7   225.2   240.0   343.8   409.4   450.0   480.5   518.5   569.6   650.0  1034.0  5251.7 15930.9  81534.2    81508
read      408.0   482.7   160.7   227.6   243.1   351.0   415.5   454.6   484.5   521.9   573.3   663.7  1130.4  6114.7 26589.5  87507.5    87619
read      404.8   481.7   173.5   228.7   244.5   352.2   412.6   449.2   476.8   511.5   560.7   640.4  1011.9  6417.9 23951.0  98859.7    99068
read      417.2   431.2   160.7   225.4   240.0   353.9   437.8   489.1   526.0   568.1   618.9   695.8  1141.1  5598.1 13282.4  51290.4    51267
read      572.0  1237.5   173.5   232.5   251.8   429.9   517.9   562.3   591.0   624.6   669.7   772.6  4785.1 19281.2 36105.0  11820.0    11822
read      421.0   520.3   173.5   228.9   245.2   358.9   422.2   460.8   491.0   529.0   581.8   681.1  1489.0  6754.1 26349.3  97458.9    97494
read      410.0   458.2   160.7   229.8   246.4   359.9   422.8   460.6   489.6   525.5   574.2   657.6  1029.9  5579.1 18838.8  97357.5    97350
read      405.6   385.9   173.5   223.7   237.9   344.8   423.3   470.4   506.9   548.8   599.4   676.2  1072.3  5444.6 10126.2  55502.5    55460
read      395.2   555.8   160.7   224.5   239.0   340.6   402.7   440.9   469.6   505.8   553.9   636.3  1032.4  5612.4 20259.2  85870.1    85984
read      396.8   461.2   173.5   225.3   239.9   342.2   406.6   446.5   475.6   511.3   560.1   637.1   988.4  6245.9 19483.1  82005.2    82043
read      409.1   407.9   173.5   224.1   238.0   345.4   426.7   475.5   512.7   555.9   607.3   680.7  1126.2  5055.7 12706.1  52973.0    52873
read      564.4  1263.2   173.5   233.0   252.3   436.8   529.1   578.8   612.2   647.6   693.2   791.6  4050.0 18715.8 41696.8  13893.1    13911
read      423.3   505.8   160.7   224.4   238.7   351.3   434.8   485.6   523.3   566.8   618.9   697.7  1389.6  6661.6 20283.6  49838.7    49984
read      563.7  1228.2   173.5   239.4   260.1   426.2   499.4   536.9   563.8   594.2   637.4   739.3  4795.8 23076.8 32395.1   9268.4     9274
read      458.7   674.8   173.5   226.2   241.0   377.2   484.2   532.3   562.7   595.3   635.8   712.8  1671.2  9347.8 30805.0  27267.1    27187
read      436.7   344.6   173.5   230.6   246.3   407.8   489.1   524.7   547.5   575.5   609.8   668.4  1078.6  4395.8 11122.3  18723.0    18735
read      387.9   391.5   160.7   224.8   239.2   337.3   398.5   435.9   465.1   500.6   546.9   626.5   979.1  5703.0 13573.8  86542.3    86505
read      384.7   449.8   173.5   223.4   237.5   334.6   393.2   428.7   456.2   489.8   535.1   611.6   938.9  5571.4 22141.6  92968.5    93039
read      397.8   498.6   173.5   224.9   239.1   339.2   405.6   447.1   478.1   516.4   566.9   645.5  1007.4  6316.3 28182.6  75930.0    75999
read      417.2   361.8   173.5   224.4   238.6   358.9   458.7   511.0   543.6   579.0   619.8   680.8  1048.5  3823.4  9926.3  32290.5    32324
read      387.4   512.6   160.7   222.8   236.4   333.6   394.8   431.8   460.2   494.5   539.7   614.7   917.8  6176.1 29161.1  84138.1    84255
read      388.0   450.5   173.5   222.6   236.3   333.5   395.5   433.6   463.5   500.1   547.2   626.5  1015.6  5689.5 18417.3  81790.0    81759
read      432.0   631.3   173.5   227.0   242.1   366.0   461.4   516.2   552.2   591.1   635.9   706.4  1259.3  4973.8 13757.7  37370.5    37291
read      427.9   663.3   160.7   226.3   240.9   352.4   434.1   486.0   524.7   569.2   622.5   705.5  1375.0  6781.5 28628.1  53665.0    53818
read      419.5   488.1   173.5   224.1   238.5   362.6   465.1   515.4   546.8   580.9   621.4   685.2  1040.8  3934.1  9712.4  30252.8    30297
read      424.7   740.4   173.5   224.3   238.9   363.9   469.7   522.2   553.9   587.3   626.6   686.9  1025.0  4551.4  9997.1  31716.9    31569
read      424.7   638.5   173.5   224.2   238.7   356.3   453.2   511.6   549.2   588.5   633.2   703.9  1104.3  5379.1 14328.8  38979.2    38927
read      549.7  1144.2   173.5   236.3   256.6   441.9   519.6   557.8   584.2   616.5   659.8   748.6  3385.0 15831.8 41378.2  10627.4    10652
read      410.3   398.2   173.5   230.7   247.4   359.3   419.4   456.3   484.8   520.7   571.3   665.1  1312.1  4832.1 12482.4  98028.5    98119
read      404.5   408.3   173.5   221.9   235.7   342.2   425.4   478.2   517.5   560.1   608.1   676.2  1030.3  4434.0 13162.7  48283.2    48176
read      418.2   385.3   160.7   223.1   237.4   357.7   456.2   511.4   545.5   581.3   622.0   682.0  1052.2  4132.9 13282.3  34871.7    34929
read      393.1   387.5   173.5   223.7   238.0   340.2   409.1   452.0   484.2   523.5   573.8   647.8   984.0  4688.9 15605.7  69644.8    69735
read      444.9   441.5   173.5   229.4   245.6   407.1   497.8   536.1   561.5   589.7   626.8   685.7  1042.7  5859.3 15126.7  20795.1    20753
read      382.5   362.4   160.7   223.9   238.2   336.5   396.7   433.4   462.2   497.5   543.1   616.2   898.9  4057.3 13746.9  84457.5    84642
read      405.1   344.6   173.5   221.7   235.0   344.7   433.4   490.2   528.7   568.5   612.8   675.7  1018.1  3953.9 10928.8  42401.3    42333
read      393.4   304.9   160.7   222.9   236.9   340.4   413.9   459.6   494.6   536.2   586.6   660.8   997.1  3648.9 12508.5  61534.1    61587
read      384.0   399.9   173.5   222.1   235.8   332.0   395.3   434.3   464.9   502.2   549.4   625.9   968.7  4669.8 13571.8  77955.0    77998
read      392.2   313.2   160.7   226.7   242.7   349.1   408.5   444.6   471.3   505.4   549.9   628.5   973.2  3969.1 10577.5  97461.2    97625
read      440.3   484.1   173.5   227.4   243.0   389.2   489.9   531.9   558.5   587.3   624.0   682.7  1066.1  6539.3 17022.9  23843.4    23781
read      393.5   360.5   160.7   223.4   237.6   338.7   409.1   453.2   487.1   528.3   579.7   655.4  1000.6  4572.8 13378.5  66909.6    66723
read      416.0   301.3   173.5   223.0   237.5   362.8   467.7   519.2   550.5   583.5   622.6   683.0   967.0  3474.2 11269.0  31116.1    31016
read      400.8   343.1   160.7   221.1   234.4   341.7   424.5   476.8   515.7   556.9   603.6   671.3   997.6  4100.3 11736.1  47315.7    47394
read      389.2   355.8   160.7   224.8   240.1   344.4   403.5   439.3   467.0   501.8   547.7   629.6   967.6  4327.4 13097.7  95248.1    95335
read      593.9  1552.6   173.5   262.6   290.2   421.6   473.0   504.6   528.9   557.2   601.3   724.4  5026.3 31041.7 37367.5   5238.4     5252
read      397.1   417.5   160.7   222.1   236.0   337.9   408.9   453.9   488.2   529.6   581.2   660.4  1105.0  4697.2 17292.4  65791.2    65908
read      436.4   316.9   173.5   231.3   247.7   417.8   494.7   528.3   549.6   576.5   609.1   663.9   923.8  3923.7 10681.8  16954.5    16889
read      413.5   382.1   160.7   222.6   236.9   352.1   440.8   496.7   534.9   576.1   623.5   690.7  1063.6  5003.1 11762.2  42890.6    42912
read      398.4   327.9   160.7   230.0   246.9   356.6   416.0   451.7   478.3   511.8   558.7   638.1   954.8  4202.3 10766.7  99978.4    99898
read      425.2   255.4   173.5   231.6   249.2   392.5   489.9   531.8   558.1   586.6   622.4   676.0   822.5  2393.6  9616.0  26387.3    26385
read      418.6   216.7   160.7   228.9   245.6   397.2   489.7   527.3   550.4   578.1   610.5   657.0   776.3  1595.2  8382.7  22626.0    22616
read      392.0   224.8   160.7   223.3   238.4   350.4   430.5   477.8   513.4   552.3   596.5   657.2   800.0  1411.0  9173.6  50549.3    50605
read      363.4   189.9   160.7   222.3   236.8   331.6   389.7   424.5   450.5   481.4   522.6   587.3   751.7  1547.3  7754.3  90236.9    90283
read      418.3   313.8   160.7   228.7   245.2   385.3   480.1   521.1   546.6   575.6   609.7   659.9   798.8  2461.2 10858.3  26310.4    26273
read      395.0   203.4   160.7   224.7   240.2   355.4   434.5   481.7   515.8   553.2   596.2   657.6   806.3  1578.2  8592.0  48522.8    48521
read      412.5   241.6   160.7   227.3   243.7   373.6   466.1   514.4   544.9   577.7   615.9   672.3   836.6  2205.7  7434.9  34089.5    34058
read      368.8   177.6   160.7   221.7   235.9   335.6   399.4   436.6   464.6   498.0   539.9   602.6   750.3  1417.5  7730.8  75514.6    75648
read      422.4   276.6   160.7   231.4   248.3   408.3   483.4   516.9   539.1   564.5   593.2   640.2   782.8  3332.4 10545.6  19502.6    19482
read      429.5   381.1   173.5   237.0   255.3   420.2   478.8   507.4   528.3   549.7   582.0   631.1   769.9  3667.1 18932.9  15095.4    15054
read      365.1   177.1   160.7   221.0   234.6   331.4   394.1   431.5   459.6   493.4   536.6   600.5   742.5  1316.2  6616.3  75697.9    75754
read      428.3   492.1   187.4   268.4   295.8   393.0   428.5   450.5   466.7   490.9   523.4   578.3   820.0  7843.2 24318.3   5138.2     5187
read      435.0   277.9   173.5   242.2   262.9   419.9   483.1   514.5   536.7   562.4   593.6   647.7   835.2  3264.0 11701.7  17615.5    17656
read      365.1   170.6   160.7   224.1   238.9   335.7   392.0   425.4   450.5   480.6   521.7   587.5   757.7  1480.3  6920.4  96222.9    96343
read      400.6   237.0   160.7   224.7   240.1   361.3   447.6   495.4   527.9   562.7   601.8   658.1   802.2  1767.6  9156.8  36617.6    36665
read      365.0   190.5   160.7   222.5   236.6   331.5   391.1   426.6   453.3   485.4   528.4   593.7   772.9  1565.7  7359.9  85159.3    85269
read      413.4   211.7   160.7   228.3   244.6   375.8   468.0   513.1   543.2   575.9   614.3   672.3   872.6  1922.2  7520.8  31414.1    31525
read      381.5   208.8   160.7   223.0   237.7   343.0   415.0   457.1   488.1   524.7   570.7   633.3   789.9  1685.5  8034.2  61784.8    61798
read      420.7   293.4   173.5   240.1   259.5   414.5   464.6   490.1   506.9   529.3   554.5   596.7   716.0  4159.9 12491.0  12220.3    12253
read      421.6   261.6   173.5   232.8   250.6   398.2   476.1   514.5   540.1   568.9   602.1   651.4   800.1  2911.2 10549.6  25745.7    25710
read      366.5   179.4   160.7   221.2   234.7   332.1   394.8   432.0   460.3   494.2   538.2   606.1   772.5  1343.2  7430.8  79858.3    79937
read      417.8   325.5   173.5   258.1   283.1   399.6   436.5   458.3   472.1   493.7   519.7   565.0   690.2  5783.1 11046.6   7260.0     7271
read      364.9   182.0   160.7   221.8   235.7   331.0   391.4   427.4   454.8   487.6   530.8   596.4   775.6  1736.9  6904.6  85709.7    85861
read      364.5   201.8   160.7   222.3   236.5   331.6   389.9   424.4   450.3   481.6   523.6   589.7   778.2  1778.0  7756.7  91492.8    91467
read      370.5   210.9   160.7   221.1   234.5   333.1   400.4   440.1   469.2   504.1   548.3   616.2   782.7  1464.8  8129.7  72156.8    72217
read      405.0   239.2   160.7   225.1   240.8   366.6   460.7   507.1   536.4   567.6   602.5   651.9   789.5  2441.1  8914.3  31118.2    31080
read      367.3   190.3   160.7   220.5   233.7   331.1   396.0   434.5   463.3   497.3   541.0   609.7   782.2  1502.2  7966.5  76868.0    76878
read      362.9   197.1   160.7   220.7   234.1   329.3   389.8   426.1   453.2   485.5   528.2   593.0   758.3  1463.5  7742.5  84474.9    84584
read      426.7   317.6   173.5   240.0   259.4   419.5   471.7   497.8   515.7   538.1   567.1   612.5   724.3  4800.9 13775.2  12505.0    12492
read      385.7   197.4   160.7   223.4   238.5   347.4   422.1   464.7   496.5   533.4   577.8   637.9   792.8  1580.5  7533.1  57062.7    57106
read      363.1   169.5   160.7   224.0   239.1   334.6   389.9   422.9   447.8   477.3   516.9   582.0   745.5  1262.2  5769.3  96216.7    96245
read      424.3   360.6   173.5   264.2   290.8   402.7   441.0   462.6   478.2   498.7   526.4   572.7   690.1  5900.2 14842.6   6797.1     6791
read      362.0   187.6   160.7   221.5   235.4   330.2   387.8   422.0   447.6   478.2   519.5   585.5   757.5  1862.0  6178.0  90731.7    90728
read      418.2   437.5   187.4   267.9   294.5   390.0   424.0   442.9   458.7   476.6   505.3   550.4   689.3  8020.0 16210.6   5197.7     5151
read      365.1   188.0   160.7   221.5   235.3   331.4   392.8   429.4   456.8   489.7   533.0   599.2   756.5  1329.6  7934.1  82803.9    82969
read      396.8   197.5   160.7   224.9   240.3   356.9   439.7   489.0   523.2   560.3   602.2   662.0   805.1  1414.1  7698.5  42694.2    42635
read      367.9   399.0   160.7   223.8   238.6   336.5   393.2   427.0   452.4   482.7   523.6   590.3   775.5  1356.0  8339.4  99310.5    99337
read      440.4  1322.5   160.7   240.3   264.3   418.2   467.4   496.0   516.6   542.5   578.6   635.6   797.2  1492.9 72823.9  95022.7    95192
read      396.3   858.3   160.7   224.6   240.4   360.8   429.6   468.2   498.6   534.9   582.2   653.3   806.8  1766.4  9208.6  69319.5    69200
read      396.8   240.8   160.7   223.1   238.3   348.8   434.0   488.2   526.7   568.5   615.7   678.9   807.7  1669.1  8920.2  49445.6    49459
read      417.7   595.6   160.7   226.1   242.6   371.8   484.2   532.8   563.0   593.4   629.3   680.5   797.3  1674.7  9654.8  29026.5    29055
read      379.5   889.6   160.7   220.9   234.8   334.5   402.0   446.6   482.0   525.4   574.3   638.0   766.8  1506.9  9720.3  64161.2    64324
read      440.9   454.8   187.4   275.0   301.7   411.5   452.5   474.3   492.4   511.0   540.7   585.7   722.9  7840.6 19415.9   5690.5     5705
read      359.4   193.4   160.7   219.9   232.8   325.8   383.8   419.2   446.3   479.9   524.8   592.3   746.5  1549.9  7554.8  84599.9    84816
read      419.8   231.9   160.7   227.4   244.1   388.9   494.5   535.6   560.7   586.7   620.0   668.3   773.5  1734.3  8098.8  23740.3    23714
read      365.2   185.1   160.7   219.8   232.8   328.3   389.6   427.9   458.8   497.7   547.1   618.7   761.9  1532.2  8173.2  74112.2    74116
read      426.3   248.3   160.7   231.7   249.0   410.4   494.0   531.0   554.9   580.4   611.7   657.5   764.8  2919.4 10261.4  19958.9    19948
read      400.4   216.8   160.7   223.2   238.6   350.7   437.7   497.5   538.1   581.1   627.4   686.9   811.6  1672.4  8432.7  44294.8    44213
read      425.9   296.2   173.5   231.2   248.4   413.3   495.5   529.8   551.4   576.4   605.7   649.9   758.2  2627.6 11824.3  19456.6    19454
read      436.2   368.5   173.5   264.0   291.0   418.9   461.5   484.8   501.0   521.2   545.8   589.8   704.0  5552.6 11696.6   7185.1     7190
read      401.3   196.0   160.7   225.3   241.4   360.4   440.1   493.2   530.7   570.9   616.1   676.2   807.8  1486.8  6931.0  47546.1    47657
read      397.8   216.7   160.7   223.2   238.6   347.9   435.8   497.7   538.4   579.0   622.5   678.5   791.6  1492.8  7845.7  44327.8    44399
read      430.0   364.4   173.5   261.2   288.6   409.6   452.1   473.7   491.9   510.2   538.1   580.3   712.1  4804.0 12796.5   6498.9     6481
read      431.4   423.2   187.4   268.6   296.5   401.3   442.9   465.3   482.3   502.1   530.1   574.4   720.0  7405.3 20675.0   5781.4     5807
read      358.1   187.0   160.7   220.3   233.3   323.4   379.0   414.0   441.5   477.6   525.5   594.0   742.4  1665.6  7600.9  82962.1    83137
read      431.4   295.2   173.5   251.8   275.4   419.6   466.4   492.6   509.8   533.1   560.1   602.9   724.6  4503.7 12147.9   9618.5     9580
read      419.0   229.6   173.5   229.9   247.8   381.8   466.4   517.0   551.7   590.0   631.0   685.8   811.7  2173.4  8250.0  37277.2    37385
read      413.9   245.6   173.5   226.6   243.2   370.7   467.5   521.0   553.7   587.5   627.1   680.5   799.5  2186.5  9253.4  33731.0    33706
read      410.1   247.0   173.5   225.8   242.0   364.4   461.2   517.6   552.6   586.4   624.4   678.5   802.7  1998.2  8774.4  35194.8    35204
read      389.0   214.9   160.7   222.7   237.7   344.0   420.5   472.8   513.9   557.5   604.9   664.7   788.2  1313.5  8206.1  50560.0    50438
read      389.2   205.8   160.7   222.0   236.7   343.1   423.0   477.4   518.6   561.0   607.0   665.4   779.6  1487.5  8055.4  48944.6    48878
read      398.1   207.9   160.7   223.8   239.3   350.9   438.0   495.7   534.5   574.2   617.8   677.6   800.2  1466.2  7019.6  42776.6    42682
read      414.7   277.1   160.7   227.5   243.8   372.0   480.5   525.8   553.0   582.6   616.7   665.4   793.6  1866.9 12449.4  27313.1    27416
read      375.5   199.4   160.7   221.6   235.5   334.0   401.6   446.2   481.2   522.9   572.3   637.8   782.8  1615.5  6944.6  64164.5    64424
read      372.1   206.3   160.7   221.1   234.7   331.4   396.7   439.7   473.0   515.6   565.5   630.9   765.2  1601.8  8389.6  64384.6    64364
read      411.5   475.7   173.5   266.9   291.6   380.6   413.8   432.3   446.9   463.4   487.1   528.3   675.3  7585.9 17452.1   5460.1     5481
read      427.3   274.5   173.5   234.1   253.7   401.3   480.1   520.5   546.6   576.5   612.2   666.3   803.3  2510.2 11908.7  26284.7    26227
read      422.6   616.6   173.5   231.5   250.2   394.1   477.7   520.2   546.6   575.6   609.6   660.7   795.4  1656.1  9400.1  26594.1    26586
read      360.0   485.0   160.7   221.3   234.6   327.2   383.6   417.2   442.8   474.6   518.3   586.2   740.6  1868.9  6476.1  86274.4    86286
read      414.3   655.6   160.7   225.6   241.6   377.5   481.3   522.1   546.1   573.6   604.7   646.7   752.1  3189.0 12204.6  24460.5    24452
read      417.0   845.1   160.7   225.0   240.8   371.9   483.9   529.2   556.3   584.1   617.6   665.5   784.4  2198.6 12448.7  26811.7    26832
read      417.7   804.8   173.5   225.3   241.1   364.4   481.6   532.8   563.9   595.7   630.6   679.7   798.6  2097.1 10162.6  29904.1    29795
read      401.6   997.9   173.5   223.1   238.0   345.4   431.4   493.9   536.8   580.5   626.3   682.9   803.1  1431.2  8685.7  46248.6    46224
read      362.1   370.1   160.7   221.7   235.0   324.8   382.3   418.5   446.9   483.6   532.5   605.6   764.4  1936.8  7013.1  84554.9    84587
read      379.0   254.4   160.7   221.1   234.6   332.1   400.7   447.7   485.7   533.0   588.3   661.0   804.9  1916.2  9166.3  63375.4    63389
read      399.1   248.2   160.7   223.1   237.9   344.9   429.6   488.8   530.9   577.2   629.1   693.0   846.7  2327.9  8407.6  47052.4    46953
read      359.8   191.6   160.7   221.1   234.4   326.8   382.4   416.0   442.0   475.1   520.2   590.9   778.3  1769.4  6341.7  90496.7    90536
read      442.0   317.5   160.7   241.7   263.2   440.7   493.5   519.2   536.9   556.8   583.3   624.3   734.1  3881.7 14876.3  12507.4    12508
read      429.3   798.4   160.7   229.4   246.6   385.3   476.2   528.7   563.8   601.1   641.8   701.2   871.3  2087.6 12811.6  38633.8    38491
read      362.7   537.9   160.7   222.8   236.8   330.3   386.8   420.5   446.0   476.7   517.5   582.6   756.8  1770.3  7538.7  97878.1    97806
read      440.0   332.4   173.5   242.7   264.7   432.6   489.1   516.0   534.9   555.1   582.5   624.9   736.6  4528.5 12469.9  11796.3    11813
read      421.7   428.2   160.7   224.8   241.0   378.9   469.9   524.3   561.2   599.5   640.1   697.5   855.7  3328.0 10495.4  39635.3    39665
