Random waveform, supplied seed
Total number of intervals = 102 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343)
Average QPS expected = 50954
Timestamp start: 1684933757691
Timestamp end: 1684934778175

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      351.4   426.3   160.7   204.9   216.3   296.5   350.6   386.8   415.0   449.9   493.7   560.3  1028.9  5100.0 15758.2  60673.3    60653
read      336.1   461.2   148.8   202.5   212.2   283.9   331.3   365.4   394.1   429.3   470.9   529.0  1025.2  4784.4 12399.0  59068.2    59076
read      323.4   353.1   148.8   200.7   210.6   278.1   322.1   354.2   380.9   414.9   455.8   506.2   697.8  4657.4 11294.0  60268.9    60154
read      433.8   871.1   160.7   203.4   215.1   335.4   403.2   446.8   482.9   527.5   578.4   652.3  2748.7 10023.5 35682.3  23031.6    22964
read      443.6  1173.8   160.7   212.3   227.6   328.8   372.4   395.2   410.9   429.2   455.2   506.1  3537.5 16080.4 37883.1   8189.0     8172
read      447.1   919.5   148.8   203.3   215.5   345.0   421.3   474.4   517.2   562.6   612.4   683.2  2455.9 12321.6 32966.3  27660.2    27652
read      337.5   317.5   148.8   201.3   211.1   287.7   351.5   391.4   417.9   446.1   477.6   527.2   820.5  4104.6  8721.5  37590.4    37594
read      422.6   753.6   148.8   203.9   215.8   336.2   405.3   450.4   486.9   532.4   583.2   653.6  2147.7  9985.8 31735.6  24420.4    24367
read      361.6   484.5   160.7   203.0   213.3   299.1   370.1   407.3   432.3   459.6   494.1   561.8  1173.5  6575.4 19481.1  33678.6    33771
read      310.7   310.5   148.8   199.0   208.9   272.9   313.0   338.4   359.3   386.7   425.4   482.5   636.4  3795.3 12345.3  84926.2    84944
read      322.4   354.7   148.8   202.3   211.9   280.5   322.2   348.6   370.5   399.2   439.0   499.9   768.1  4351.5 13424.0  85852.5    85666
read      338.8   327.9   148.8   203.4   213.5   287.0   339.8   378.3   408.4   443.2   483.1   539.2   957.3  4382.6  9842.3  51948.9    51918
read      334.0   257.5   148.8   202.7   212.5   290.2   357.1   395.6   420.3   446.0   473.5   513.7   710.1  3492.2  8922.9  34359.5    34406
read      390.5   588.4   160.7   206.1   218.7   324.9   397.8   434.0   459.5   491.5   540.4   635.6  1219.4  7188.7 28948.4  28752.6    28664
read      353.0   382.6   160.7   205.1   216.6   296.4   365.2   406.9   435.1   464.8   499.8   553.8   970.4  4130.0 12848.6  38318.6    38289
read      422.6   598.0   160.7   207.1   220.7   345.1   416.1   461.0   497.0   538.9   586.9   660.8  2351.2  6425.3 30352.1  20736.4    20658
read      377.3   258.5   160.7   210.2   224.1   346.2   416.1   452.1   475.2   500.9   531.9   577.7   836.1  3864.9  8851.0  13913.6    13840
read      328.1   331.4   148.8   204.4   215.1   286.6   330.0   357.4   378.8   406.5   446.4   508.3   812.9  4879.8 12127.9  93529.0    93419
read      319.9   374.1   148.8   203.3   213.3   281.9   322.9   348.6   369.3   395.3   430.8   488.0   667.6  5242.1 17254.4  98219.6    98284
read      329.6   297.6   148.8   204.8   215.9   288.2   335.1   365.8   390.7   423.0   465.3   526.8   719.4  3799.5  9532.9  71274.5    71313
read      350.6   393.1   148.8   206.6   218.8   297.0   359.7   400.6   429.2   460.2   496.1   546.6   811.5  5218.6 14226.5  42016.4    42089
read      358.8   464.9   160.7   207.3   219.6   298.2   358.5   399.0   429.3   462.9   502.5   564.1  1060.9  5557.5 17550.4  46510.3    46458
read      362.2   443.8   160.7   209.2   221.7   310.2   382.0   419.4   444.3   470.4   503.0   553.3   848.4  4436.8 17197.1  30909.2    30755
read      347.4   335.1   160.7   206.7   218.9   297.4   359.1   399.6   428.8   460.7   497.6   549.3   825.9  3884.0 11408.3  42839.1    42889
read      329.4   340.4   148.8   206.2   218.3   290.6   332.7   359.5   380.4   407.5   447.3   510.3   762.4  4527.5 11980.2  93646.3    93552
read      339.9   344.5   160.7   207.3   219.8   294.4   342.5   375.6   403.3   437.8   482.2   543.0   793.2  4032.6 11535.7  65867.9    65694
read      359.2   331.1   160.7   210.1   223.0   313.4   384.0   419.3   442.5   467.1   497.9   546.5   851.2  4087.0  9460.6  29591.4    29574
read      342.2   347.9   148.8   205.9   218.0   294.0   347.5   387.0   417.1   451.5   491.6   545.4   801.7  3820.1 14769.3  51325.0    51355
read      329.4   325.0   148.8   204.4   215.2   287.1   333.0   364.0   389.9   423.6   466.2   525.8   714.3  4195.6 10151.5  67341.4    67361
read      458.2   979.6   148.8   211.1   225.0   352.4   421.0   464.2   497.2   534.2   578.7   650.3  3217.0 12548.7 35447.7  16283.7    16287
read      333.3   356.7   148.8   204.7   215.9   288.6   332.1   360.7   384.0   414.9   458.3   526.6   909.8  4409.5 13462.0  81499.0    81508
read      328.2   303.6   148.8   205.2   216.8   291.3   335.7   363.4   385.3   413.2   452.7   513.1   689.0  4298.6  8716.2  87553.8    87619
read      319.6   331.8   148.8   203.3   213.5   283.1   322.6   346.9   367.4   393.2   429.8   490.6   701.0  4937.1 10806.1  98977.1    99068
read      336.5   372.8   148.8   204.1   214.7   287.4   338.4   376.1   406.1   441.1   480.6   532.7   769.5  5171.8 12194.0  51298.6    51267
read      448.8  1122.3   160.7   211.2   225.1   342.7   399.4   431.2   453.9   479.6   512.6   574.9  3161.3 14864.9 36464.3  11809.6    11822
read      339.7   554.4   148.8   204.4   215.6   287.5   327.0   350.9   370.2   396.0   432.6   496.9   917.0  6705.9 30563.0  97452.6    97494
read      330.7   367.4   148.8   204.7   216.0   288.7   331.5   358.8   380.3   408.1   448.7   517.4   826.4  4975.6 12967.7  97342.1    97350
read      332.6   275.1   148.8   204.5   215.6   289.9   340.7   377.8   406.7   441.5   482.4   539.5   747.4  2989.6  8898.3  55385.6    55460
read      324.3   342.1   148.8   203.2   213.4   284.2   326.6   354.5   376.9   406.6   449.4   512.9   784.1  3454.9 12507.8  85970.5    85984
read      314.9   311.6   148.8   201.4   211.3   278.5   319.0   345.0   367.3   396.3   436.2   496.0   648.4  3566.7 13023.9  82221.9    82043
read      328.8   245.1   148.8   203.9   214.3   286.9   337.5   374.8   404.6   438.9   478.3   531.7   708.7  3138.9  8333.7  52909.0    52873
read      425.2   812.4   160.7   210.3   224.2   347.5   409.2   444.6   469.2   499.2   537.1   600.1  2015.9  9493.7 32174.9  13899.6    13911
read      337.8   320.2   148.8   204.1   214.8   289.3   343.1   382.3   411.7   445.2   483.3   538.9   838.2  4477.5 12179.1  50030.1    49984
read      418.6   853.1   160.7   218.2   233.0   338.6   384.4   409.9   429.0   451.5   480.2   539.9  2356.6 10257.3 31853.2   9292.1     9274
read      458.2   780.2   160.7   209.7   224.6   362.3   443.8   504.1   550.2   598.1   652.7   736.1  2021.2 11118.5 31518.3  27118.7    27187
read      449.3   925.5   160.7   206.4   219.9   343.3   421.9   471.7   504.7   538.5   577.7   637.7  2872.4 11752.6 34023.1  18695.8    18735
read      320.3   286.4   148.8   203.0   213.2   283.7   325.0   351.6   373.2   401.8   442.9   504.8   729.3  3429.8 10765.6  86500.9    86505
read      315.1   271.9   148.8   202.8   212.8   281.3   321.1   346.7   368.0   395.2   433.0   493.4   669.7  3337.7 11159.7  93073.1    93039
read      320.6   233.3   148.8   203.4   213.8   284.1   326.8   355.7   379.2   410.6   453.6   513.9   713.5  3263.5  8935.9  75928.8    75999
read      345.1   291.8   148.8   205.9   217.8   300.7   371.2   408.4   432.8   459.0   490.1   536.5   737.1  3348.3  8891.0  32283.9    32324
read      321.5   304.5   148.8   203.5   214.0   284.3   326.2   353.7   375.4   404.9   447.0   508.3   712.9  3511.3 12083.6  84233.3    84255
read      322.1   353.8   148.8   202.7   212.8   282.8   324.2   351.4   373.5   403.0   444.9   505.4   687.7  3871.1 12154.3  81715.5    81759
read      339.0   314.7   148.8   204.6   215.6   293.9   358.6   398.9   425.6   453.9   486.3   533.4   697.8  3475.8 12965.1  37332.5    37291
read      335.0   317.4   148.8   204.7   215.8   290.5   342.2   379.9   409.7   444.9   486.0   541.5   742.3  3573.0  9958.5  53816.8    53818
read      356.5   277.3   160.7   208.6   221.3   313.8   386.0   421.4   445.1   470.4   504.2   565.1   807.2  3417.8 10681.3  30344.4    30297
read      348.5   338.4   148.8   206.2   218.4   302.9   374.5   411.0   434.9   460.6   491.9   539.7   722.4  4076.2 12452.2  31567.7    31569
read      343.7   292.7   160.7   205.7   217.6   297.5   363.0   403.1   430.3   459.5   493.6   543.7   768.8  3810.8  9185.8  38877.6    38927
read      436.4  1035.3   160.7   214.2   228.8   341.6   392.6   421.5   441.7   465.2   497.0   549.4  2715.5 14147.9 36805.6  10632.8    10652
read      325.1   346.0   148.8   203.7   214.6   285.4   325.0   350.5   371.5   399.2   438.3   505.7   838.2  3905.0 12666.9  98171.9    98119
read      334.3   324.6   148.8   204.0   214.8   289.8   344.1   383.9   413.5   446.9   485.2   536.8   700.7  3106.6 10973.5  48066.3    48176
read      337.0   294.7   160.7   203.7   214.4   292.1   359.9   399.5   425.4   452.6   483.4   528.4   683.2  3181.5 13062.0  35037.8    34929
read      327.7   320.6   148.8   204.0   214.8   287.4   332.4   363.4   389.3   423.0   466.0   526.6   692.9  3501.3 13618.8  69744.8    69735
read      425.0   646.5   148.8   209.0   223.2   348.7   421.3   468.0   504.6   544.6   590.0   660.5  1861.6  9273.2 30875.9  20789.1    20753
read      321.5   261.5   148.8   202.7   212.8   283.9   326.4   354.1   376.1   405.2   447.7   511.3   750.9  3565.7  9153.7  84465.1    84642
read      335.4   344.4   148.8   203.3   213.5   287.5   344.1   386.2   415.2   446.5   481.8   529.6   686.7  4458.5 11716.9  42373.5    42333
read      339.0   334.3   148.8   205.0   216.7   292.5   342.2   377.7   406.3   442.7   487.8   549.8   861.1  3348.7 14706.5  61606.4    61587
read      313.3   246.4   148.8   201.4   211.6   280.8   321.9   349.2   371.8   401.1   441.0   498.2   636.1  2974.9  9552.1  78068.2    77998
read      298.2   142.5   148.8   199.3   209.9   275.1   313.7   337.7   356.6   380.3   413.6   463.6   569.8   984.8  5750.5  97471.5    97625
read      347.0   240.4   160.7   210.7   224.4   323.8   382.6   408.4   425.7   444.9   467.6   509.3   704.0  2318.1  8913.0  23778.2    23781
read      314.8   174.2   148.8   202.6   213.2   287.6   334.0   364.3   387.9   416.3   451.1   497.6   602.3  1202.8  6677.4  66744.8    66723
read      335.4   198.7   148.8   206.4   219.5   307.7   373.5   404.8   425.0   446.6   470.2   508.8   625.0  1140.8  8517.6  31025.2    31016
read      331.0   180.8   148.8   204.6   216.8   296.6   353.4   391.8   418.3   446.5   478.8   530.0   682.8  1674.6  7919.0  47478.6    47394
read      303.2   162.5   148.8   199.8   210.5   277.3   316.7   341.6   361.9   387.4   422.4   474.0   622.0  1316.0  6380.9  95351.3    95335
read      343.2   448.1   173.5   235.5   252.7   316.0   337.5   348.4   359.2   370.0   389.0   428.5   576.7  7204.1 19671.0   5259.5     5252
read      323.4   179.7   148.8   203.5   214.9   291.8   339.9   371.4   396.4   426.4   462.3   514.5   690.4  1804.3  6796.9  65803.3    65908
read      345.3   205.4   160.7   214.5   227.9   335.5   380.5   400.4   415.0   430.7   453.1   490.0   619.7  2788.6  8389.9  16844.6    16889
read      327.8   165.2   148.8   204.1   216.1   297.1   354.8   391.8   417.0   443.7   472.1   514.9   616.4  1487.4  6316.2  42817.0    42912
read      301.1   134.1   148.8   200.9   211.3   278.3   316.9   341.1   360.4   384.3   417.1   466.8   583.0  1079.2  5680.4  99861.6    99898
read      344.0   213.7   148.8   209.0   222.4   318.0   380.4   408.6   426.8   447.2   470.4   516.9   682.7  2378.3  9450.1  26370.0    26385
read      340.2   192.3   160.7   210.6   223.9   323.7   382.0   406.2   422.4   439.1   461.2   496.6   594.5  1638.9  9579.2  22661.4    22616
read      324.5   191.0   148.8   203.4   214.7   293.2   345.0   381.3   407.2   436.0   467.5   510.5   633.5  1665.8  8060.2  50619.6    50605
read      310.1   171.0   148.8   202.2   212.6   282.6   323.4   349.8   370.8   397.7   433.3   488.4   645.6  1570.5  6526.3  90369.9    90283
read      348.1   235.1   160.7   209.5   222.9   321.4   384.9   412.8   430.7   451.7   476.5   526.9   700.5  3005.4  9315.3  26266.9    26273
read      325.8   155.2   148.8   203.9   215.4   294.0   348.7   386.0   411.9   440.1   471.0   519.4   651.8  1310.6  5727.7  48474.6    48521
read      332.7   159.1   148.8   206.1   219.1   304.6   368.4   402.1   423.7   446.4   470.6   509.9   620.7  1380.5  6139.9  34055.3    34058
read      309.5   145.0   148.8   202.4   212.8   283.7   326.4   354.4   376.3   404.2   440.7   490.6   597.6  1073.9  5487.8  75628.2    75648
read      354.0   284.2   160.7   213.8   227.2   336.0   387.0   409.8   425.8   444.0   467.7   514.5   730.8  2764.0 13205.2  19479.7    19482
read      339.5   212.7   160.7   216.0   228.8   332.4   372.6   391.2   402.9   418.5   434.7   465.7   559.0  3169.0  8675.2  15060.9    15054
read      314.6   136.9   148.8   204.4   216.4   288.4   332.5   361.0   383.4   411.4   447.7   497.1   618.8  1182.8  4336.9  75708.3    75754
read      344.1   339.3   173.5   237.9   255.8   319.3   340.7   353.5   364.0   374.5   398.5   450.8   699.4  5744.6 12840.3   5236.9     5187
read      344.4   226.5   160.7   217.0   232.5   334.1   375.4   394.8   407.8   423.8   442.1   471.6   591.6  2535.8  9777.1  17626.6    17656
read      299.0   252.2   148.8   199.7   210.2   275.2   313.5   337.7   356.9   381.1   415.0   464.9   584.0  1097.6  4980.2  96135.2    96343

Total QPS = 50956.0 (51975160 / 1020.0s)

Total connections = 64
Misses = 51975159 (100.0%)
Skipped TXs = 0 (0.0%)

RX  155925477 bytes :    0.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,46.88%,100.00%
